algo,graph_num_nodes,graph_num_edges,num_queue_pushes,num_settled,num_labels_propagated,num_labels_reset,num_nodes_searched,time_ms,path_distance,path_number_nodes,path_number_flagged_nodes,path_number_pauses
core_ch_chpot,81505729,189837356,3509422,3531486,3894980,10,2037333,15.980601,NaN,NaN,NaN,NaN
core_ch,81505729,189837356,194674,171491,210131,316,147017,17.04159,82376046,5585,11,4
core_ch_chpot,81505729,189837356,194674,171491,210131,316,147017,15.411516,82376046,5585,11,4
core_ch,81505729,189837356,11508,9785,12470,42,7421,18.356219,42979944,3113,8,2
core_ch_chpot,81505729,189837356,11508,9785,12470,42,7421,6.516306999999999,42979944,3113,8,2
core_ch,81505729,189837356,32727954,44668113,48905197,11479,8769657,11.444692,92040162,4690,16,5
core_ch_chpot,81505729,189837356,32727954,44668113,48905197,11479,8769657,20.793694000000002,92040162,4690,16,5
core_ch,81505729,189837356,3098276,3115723,3488208,44,2301102,12.463933,NaN,NaN,NaN,NaN
core_ch_chpot,81505729,189837356,3098276,3115723,3488208,44,2301102,21.386084,NaN,NaN,NaN,NaN
core_ch,81505729,189837356,617679,589048,648820,526,508523,14.962676,91999878,5054,9,5
core_ch_chpot,81505729,189837356,617679,589048,648820,526,508523,15.133185000000001,91999878,5054,9,5
core_ch,81505729,189837356,1402696,1404568,1620345,4,926242,1.845775,NaN,NaN,NaN,NaN
core_ch_chpot,81505729,189837356,1402696,1404568,1620345,4,926242,2.398988,NaN,NaN,NaN,NaN
core_ch,81505729,189837356,5061,3946,5200,18,3903,17.453350999999998,31238481,2267,3,1
core_ch_chpot,81505729,189837356,5061,3946,5200,18,3903,8.68233,31238481,2267,3,1
core_ch,81505729,189837356,5923,5017,6386,25,4864,14.191797000000001,28670993,2404,1,1
core_ch_chpot,81505729,189837356,5923,5017,6386,25,4864,6.093665,28670993,2404,1,1
core_ch,81505729,189837356,490559,478794,538836,88,432742,11.924164,37037454,1501,4,2
core_ch_chpot,81505729,189837356,490559,478794,538836,88,432742,6.435962,37037454,1501,4,2
core_ch,81505729,189837356,363952,363952,418772,0,363952,13.492389000000001,NaN,NaN,NaN,NaN
core_ch_chpot,81505729,189837356,363952,363952,418772,0,363952,22.427857,NaN,NaN,NaN,NaN
core_ch,81505729,189837356,198839280,278736424,301020956,45146,37031904,14.139161000000001,152243399,8745,27,9
core_ch_chpot,81505729,189837356,198839280,278736424,301020956,45146,37031904,16.452863,152243399,8745,27,9
core_ch,81505729,189837356,85529,76379,90805,78,72251,15.263377,66815955,3028,6,3
core_ch_chpot,81505729,189837356,85529,76379,90805,78,72251,5.872288,66815955,3028,6,3
core_ch,81505729,189837356,255302596,337295280,362502399,34845,63183241,12.121623,NaN,NaN,NaN,NaN
core_ch_chpot,81505729,189837356,255302596,337295280,362502399,34845,63183241,21.509695999999998,NaN,NaN,NaN,NaN
core_ch,81505729,189837356,16903,15111,18782,167,8906,16.092243999999997,38271162,2393,12,2
core_ch_chpot,81505729,189837356,16903,15111,18782,167,8906,7.063894,38271162,2393,12,2
core_ch,81505729,189837356,267614612,351745057,378481810,40935,63183241,5.820444,NaN,NaN,NaN,NaN
core_ch_chpot,81505729,189837356,267614612,351745057,378481810,40935,63183241,12.432721,NaN,NaN,NaN,NaN
core_ch,81505729,189837356,809883,809883,904125,0,809883,17.556769,NaN,NaN,NaN,NaN
core_ch_chpot,81505729,189837356,809883,809883,904125,0,809883,11.465361,NaN,NaN,NaN,NaN
core_ch,81505729,189837356,2412632,3018824,3412491,431,990374,13.197685,59216840,2167,5,3
core_ch_chpot,81505729,189837356,2412632,3018824,3412491,431,990374,7.296652,59216840,2167,5,3
core_ch,81505729,189837356,116891713,162993855,175887470,21661,28539824,10.851532,134735631,7413,22,8
core_ch_chpot,81505729,189837356,116891713,162993855,175887470,21661,28539824,19.933395,134735631,7413,22,8
