speed_cap_kmh,time_ms,path_distance
30,22.647276,NaN
30,178.296538,NaN
30,226.67001000000002,NaN
30,95.784133,240304140
30,254.885737,NaN
30,3.59681,NaN
30,5.183791,33874080
30,5.875965000000001,NaN
30,186.300728,NaN
30,5.798375,31421844
30,174.883274,NaN
30,270.853831,NaN
30,8.309016000000002,11823600
30,7.885993000000001,NaN
30,188.452869,NaN
30,26.626220999999997,NaN
30,237.367401,NaN
30,17.328125,76427664
30,206.800373,NaN
30,23.582934,NaN
30,12.004767,NaN
30,219.863057,NaN
30,216.778492,NaN
30,17.735159,109076730
30,50.774936,206922240
30,166.517324,242050608
30,11.733916,64425048
30,12.481985,NaN
30,272.78875400000004,NaN
30,16.738413,NaN
30,172.83436899999998,NaN
30,59.955214,137469390
30,242.771556,NaN
30,253.10182599999996,NaN
30,264.38489,NaN
30,162.596515,202189434
30,21.308137000000002,103298424
30,13.655848,56874402
30,18.855281,NaN
30,7.921617,NaN
30,4.915992,NaN
30,209.307208,NaN
30,3.752672,NaN
30,14.061269,84343770
30,229.16036400000002,NaN
30,8.039942,75083166
30,216.03379999999999,NaN
30,5.090751999999999,NaN
30,2.610356,NaN
30,253.56150300000002,NaN
30,47.816245,160442844
30,14.475729999999999,NaN
30,8.809915,69038844
30,115.864939,256540656
30,186.885624,NaN
30,12.465525999999999,115014798
30,13.275992,118308960
30,271.524792,NaN
30,243.201096,NaN
30,3.03518,NaN
30,190.124961,NaN
30,258.95076,NaN
30,15.298005,62915634
30,12.178144,NaN
30,164.72808799999999,195733908
30,9.257378000000001,48103146
30,28.757109,110775858
30,12.232452,72066564
30,234.140547,NaN
30,3.004054,NaN
30,184.38996699999998,NaN
30,4.317207,NaN
30,8.246972,70601592
30,262.068329,NaN
30,2.5603119999999997,NaN
30,23.330312,144154740
30,227.16592799999998,NaN
30,5.707008,NaN
30,93.528233,222995760
30,102.322737,227630760
30,191.59853099999998,240978672
30,6.368424999999999,NaN
30,5.06428,NaN
30,193.46193300000002,NaN
30,103.060866,205791816
30,256.107847,NaN
30,52.565153,171572508
30,269.96556,NaN
30,218.87169500000002,NaN
30,7.00721,NaN
30,30.434314,166345806
30,217.080248,NaN
30,23.598568,139245126
30,147.346526,NaN
30,36.459638000000005,148957812
30,49.783995,179135322
30,186.84596000000002,NaN
30,35.831534999999995,NaN
30,9.077078,57138444
30,142.748794,NaN
30,23.181572000000003,NaN
30,238.311937,NaN
30,126.612363,NaN
30,17.609084,160960080
30,35.498511,NaN
30,219.99758699999998,NaN
30,4.752605,NaN
30,5.02292,38430744
30,176.424521,NaN
30,228.452284,NaN
30,14.583631,NaN
30,220.741881,NaN
30,4.060108,NaN
30,267.393243,NaN
30,8.242548000000001,15228120
30,23.516893,NaN
30,4.5816110000000005,NaN
30,6.569129,NaN
30,268.159912,NaN
30,72.23315299999999,244501758
30,244.788759,NaN
