algo,graph_num_nodes,graph_num_edges,num_queue_pushes,num_settled,num_labels_propagated,num_labels_reset,num_nodes_searched,time_ms,path_distance,path_number_nodes,path_number_flagged_nodes,path_number_short_pauses,path_number_long_pauses
dijkstra_bidir_chpot,12547874,29477659,7585362,9077010,9767468,1794,3037019,2878.313596,10396365,988,0,0,0
astar_bidir_chpot,12547874,29477659,1119,988,1125,1,988,1.69662,10396365,988,0,0,0
core_ch,12547874,29477659,1119,988,1125,1,988,94.080547,10396365,988,0,0,0
core_ch_chpot,12547874,29477659,1119,988,1125,1,988,2.897246,10396365,988,0,0,0
dijkstra,12547874,29477659,46592880,58613775,63135638,9475,10878174,87529.543328,20965103,1972,1,1,0
astar_chpot,12547874,29477659,8325,6923,8501,7,5656,6.716858,20965103,1972,1,1,0
dijkstra_bidir_chpot,12547874,29477659,46592880,58613775,63135638,9475,10878174,32530.695142,20965103,1972,1,1,0
astar_bidir_chpot,12547874,29477659,8325,6923,8501,7,5656,12.635787,20965103,1972,1,1,0
core_ch,12547874,29477659,8325,6923,8501,7,5656,319.22079799999995,20965103,1972,1,1,0
core_ch_chpot,12547874,29477659,8325,6923,8501,7,5656,6.399374,20965103,1972,1,1,0
dijkstra,12547874,29477659,3396104,3458362,3708247,717,2149535,3407.806545,8003226,890,0,0,0
astar_chpot,12547874,29477659,1227,890,1234,0,890,1.383769,8003226,890,0,0,0
dijkstra_bidir_chpot,12547874,29477659,3396104,3458362,3708247,717,2149535,823.0452110000001,8003226,890,0,0,0
astar_bidir_chpot,12547874,29477659,1227,890,1234,0,890,1.8038159999999999,8003226,890,0,0,0
core_ch,12547874,29477659,1227,890,1234,0,890,43.962366,8003226,890,0,0,0
core_ch_chpot,12547874,29477659,1227,890,1234,0,890,1.1527720000000001,8003226,890,0,0,0
dijkstra,12547874,29477659,23907207,28823193,30966087,5000,6846545,39307.106486000004,15806572,1696,0,0,0
astar_chpot,12547874,29477659,2357,1696,2375,3,1696,2.1625669999999997,15806572,1696,0,0,0
dijkstra_bidir_chpot,12547874,29477659,23907207,28823193,30966087,5000,6846545,11608.100126,15806572,1696,0,0,0
astar_bidir_chpot,12547874,29477659,2357,1696,2375,3,1696,2.7278939999999996,15806572,1696,0,0,0
core_ch,12547874,29477659,2357,1696,2375,3,1696,189.631576,15806572,1696,0,0,0
core_ch_chpot,12547874,29477659,2357,1696,2375,3,1696,3.296152,15806572,1696,0,0,0
dijkstra,12547874,29477659,26689872,31271797,33871523,6000,8987339,45579.505867,12437648,982,0,0,0
astar_chpot,12547874,29477659,1186,982,1187,0,982,1.17099,12437648,982,0,0,0
dijkstra_bidir_chpot,12547874,29477659,26689872,31271797,33871523,6000,8987339,3150.477193,12437648,982,0,0,0
astar_bidir_chpot,12547874,29477659,1186,982,1187,0,982,1.755227,12437648,982,0,0,0
core_ch,12547874,29477659,1186,982,1187,0,982,135.085575,12437648,982,0,0,0
core_ch_chpot,12547874,29477659,1186,982,1187,0,982,2.598572,12437648,982,0,0,0
dijkstra,12547874,29477659,26975844,31408961,34160189,5164,8914308,47338.491578,13632081,1325,0,0,0
astar_chpot,12547874,29477659,1700,1325,1716,1,1325,1.718456,13632081,1325,0,0,0
dijkstra_bidir_chpot,12547874,29477659,26975844,31408961,34160189,5164,8914308,9366.063954,13632081,1325,0,0,0
astar_bidir_chpot,12547874,29477659,1700,1325,1716,1,1325,2.291025,13632081,1325,0,0,0
core_ch,12547874,29477659,1700,1325,1716,1,1325,180.31691999999998,13632081,1325,0,0,0
core_ch_chpot,12547874,29477659,1700,1325,1716,1,1325,4.047588,13632081,1325,0,0,0
dijkstra,12547874,29477659,21158977,23945248,25763417,4536,6634280,31306.531456999997,14105105,1232,0,0,0
astar_chpot,12547874,29477659,1446,1232,1450,0,1232,1.647348,14105105,1232,0,0,0
dijkstra_bidir_chpot,12547874,29477659,21158977,23945248,25763417,4536,6634280,7166.8634090000005,14105105,1232,0,0,0
astar_bidir_chpot,12547874,29477659,1446,1232,1450,0,1232,2.168018,14105105,1232,0,0,0
core_ch,12547874,29477659,1446,1232,1450,0,1232,118.429219,14105105,1232,0,0,0
core_ch_chpot,12547874,29477659,1446,1232,1450,0,1232,2.4456640000000003,14105105,1232,0,0,0
dijkstra,12547874,29477659,6166541,6262573,6779202,1382,3681416,7063.303121,8119523,853,0,0,0
astar_chpot,12547874,29477659,1196,853,1215,1,853,1.371171,8119523,853,0,0,0
dijkstra_bidir_chpot,12547874,29477659,6166541,6262573,6779202,1382,3681416,1170.721106,8119523,853,0,0,0
astar_bidir_chpot,12547874,29477659,1196,853,1215,1,853,2.1042199999999998,8119523,853,0,0,0
core_ch,12547874,29477659,1196,853,1215,1,853,76.748177,8119523,853,0,0,0
core_ch_chpot,12547874,29477659,1196,853,1215,1,853,4.7301519999999995,8119523,853,0,0,0
dijkstra,12547874,29477659,11312522,12393608,13476195,2864,5668957,16025.143003000001,10417371,1139,0,0,0
astar_chpot,12547874,29477659,1525,1139,1536,0,1139,1.504619,10417371,1139,0,0,0
dijkstra_bidir_chpot,12547874,29477659,11312522,12393608,13476195,2864,5668957,1718.065838,10417371,1139,0,0,0
astar_bidir_chpot,12547874,29477659,1525,1139,1536,0,1139,2.0776269999999997,10417371,1139,0,0,0
core_ch,12547874,29477659,1525,1139,1536,0,1139,78.07313,10417371,1139,0,0,0
core_ch_chpot,12547874,29477659,1525,1139,1536,0,1139,1.847551,10417371,1139,0,0,0
dijkstra,12547874,29477659,57599059,80580947,86662597,13756,12284080,116232.07321300001,32484399,2710,1,1,0
astar_chpot,12547874,29477659,49708,41305,52601,69,41140,54.239126999999996,32484399,2710,1,1,0
dijkstra_bidir_chpot,12547874,29477659,57599059,80580947,86662597,13756,12284080,61851.011323,32484399,2710,1,1,0
astar_bidir_chpot,12547874,29477659,49708,41305,52601,69,41140,128.358704,32484399,2710,1,1,0
core_ch,12547874,29477659,49708,41305,52601,69,41140,354.110651,32484399,2710,1,1,0
core_ch_chpot,12547874,29477659,49708,41305,52601,69,41140,8.02277,32484399,2710,1,1,0
