algo,dijkstra_rank_exponent,graph_num_nodes,graph_num_edges,num_queue_pushes,num_settled,num_labels_propagated,num_labels_reset,num_nodes_searched,time_ms,path_distance,path_number_nodes,path_number_flagged_nodes,path_number_short_pauses,path_number_long_pauses
dijkstra,17,81505729,189837356,368,233,371,0,233,79.779024,5745528,233,0,0,0
dijkstra,18,81505729,189837356,591,513,592,0,513,168.682791,7175709,513,0,0,0
dijkstra,19,81505729,189837356,759,633,761,0,633,333.872524,9001053,633,0,0,0
dijkstra,20,81505729,189837356,925,784,927,0,784,723.237101,13543884,784,0,0,0
dijkstra,21,81505729,189837356,6645,5684,7027,2,5339,2171.077875,24289184,1405,2,1,0
dijkstra,22,81505729,189837356,303643,290572,326450,10,290391,7404.5310039999995,32981224,1913,2,1,0
dijkstra,23,81505729,189837356,850149,1200048,1312729,77,515316,7350.4865500000005,83550012,2485,4,2,1
dijkstra,24,81505729,189837356,1632155,2105442,2338455,222,1104565,7313.729915,90792872,3090,7,3,1
dijkstra,25,81505729,189837356,2495371,2570818,2830145,204,1552196,7355.891844000001,105573137,4136,8,4,1
dijkstra,0,81505729,189837356,3,1,2,0,1,0.003454,0,1,0,0,0
dijkstra,1,81505729,189837356,4,2,3,0,2,0.003801,2160,2,0,0,0
dijkstra,2,81505729,189837356,5,2,4,0,2,0.012295,126288,2,0,0,0
dijkstra,3,81505729,189837356,8,5,7,0,5,0.022029,151200,5,0,0,0
dijkstra,4,81505729,189837356,12,6,11,0,6,0.012326,439200,6,0,0,0
dijkstra,5,81505729,189837356,13,7,12,0,7,0.022608,697950,7,0,0,0
dijkstra,6,81505729,189837356,22,10,21,0,10,0.037227,843588,10,0,0,0
dijkstra,7,81505729,189837356,28,15,28,0,15,0.064118,1062900,15,0,0,0
dijkstra,8,81505729,189837356,59,40,60,0,40,0.11841900000000001,1382958,40,0,0,0
dijkstra,9,81505729,189837356,72,49,72,0,49,0.22367099999999998,1601414,49,0,0,0
dijkstra,10,81505729,189837356,122,91,122,0,91,0.43516900000000003,1884741,91,0,0,0
dijkstra,11,81505729,189837356,123,83,125,0,83,0.905179,2157696,83,0,0,0
dijkstra,12,81505729,189837356,95,53,96,0,53,1.725323,2400435,53,0,0,0
dijkstra,13,81505729,189837356,200,129,200,0,129,3.447552,2669163,129,0,0,0
dijkstra,14,81505729,189837356,209,153,209,0,153,6.958951,3034277,153,0,0,0
dijkstra,15,81505729,189837356,291,220,292,0,220,14.356894,3645822,220,0,0,0
dijkstra,16,81505729,189837356,379,260,380,0,260,30.347906000000002,4545479,260,0,0,0
dijkstra,17,81505729,189837356,368,233,371,0,233,67.210374,5745528,233,0,0,0
dijkstra,18,81505729,189837356,591,513,592,0,513,147.582864,7175709,513,0,0,0
dijkstra,19,81505729,189837356,759,633,761,0,633,178.814209,9001053,633,0,0,0
dijkstra,20,81505729,189837356,925,784,927,0,784,183.445656,13543884,784,0,0,0
dijkstra,21,81505729,189837356,6645,5684,7027,2,5339,183.550657,24289184,1405,2,1,0
dijkstra,22,81505729,189837356,303643,290572,326450,10,290391,184.23539399999999,32981224,1913,2,1,0
dijkstra,23,81505729,189837356,850149,1200048,1312729,77,515316,183.732448,83550012,2485,4,2,1
dijkstra,24,81505729,189837356,1632155,2105442,2338455,222,1104565,183.261009,90792872,3090,7,3,1
dijkstra,25,81505729,189837356,2495371,2570818,2830145,204,1552196,184.218603,105573137,4136,8,4,1
dijkstra,0,81505729,189837356,3,1,2,0,1,0.0035499999999999998,0,1,0,0,0
dijkstra,1,81505729,189837356,4,2,3,0,2,0.003125,2160,2,0,0,0
dijkstra,2,81505729,189837356,5,2,4,0,2,0.004591,126288,2,0,0,0
dijkstra,3,81505729,189837356,8,5,7,0,5,0.009361000000000001,151200,5,0,0,0
dijkstra,4,81505729,189837356,12,6,11,0,6,0.014407,439200,6,0,0,0
dijkstra,5,81505729,189837356,13,7,12,0,7,0.025667,697950,7,0,0,0
dijkstra,6,81505729,189837356,22,10,21,0,10,0.045969,843588,10,0,0,0
dijkstra,7,81505729,189837356,28,15,28,0,15,0.089843,1062900,15,0,0,0
dijkstra,8,81505729,189837356,59,40,60,0,40,0.161814,1382958,40,0,0,0
dijkstra,9,81505729,189837356,72,49,72,0,49,0.333237,1601414,49,0,0,0
dijkstra,10,81505729,189837356,122,91,122,0,91,0.6180950000000001,1884741,91,0,0,0
dijkstra,11,81505729,189837356,123,83,125,0,83,1.233732,2157696,83,0,0,0
dijkstra,12,81505729,189837356,95,53,96,0,53,2.715636,2400435,53,0,0,0
dijkstra,13,81505729,189837356,200,129,200,0,129,5.197381,2669163,129,0,0,0
dijkstra,14,81505729,189837356,209,153,209,0,153,10.482237999999999,3034277,153,0,0,0
dijkstra,15,81505729,189837356,291,220,292,0,220,21.196911999999998,3645822,220,0,0,0
dijkstra,16,81505729,189837356,379,260,380,0,260,47.677832,4545479,260,0,0,0
dijkstra,17,81505729,189837356,368,233,371,0,233,102.349628,5745528,233,0,0,0
dijkstra,18,81505729,189837356,591,513,592,0,513,223.396336,7175709,513,0,0,0
dijkstra,19,81505729,189837356,759,633,761,0,633,416.108286,9001053,633,0,0,0
dijkstra,20,81505729,189837356,925,784,927,0,784,1023.951877,13543884,784,0,0,0
dijkstra,21,81505729,189837356,6645,5684,7027,2,5339,3229.034111,24289184,1405,2,1,0
dijkstra,22,81505729,189837356,303643,290572,326450,10,290391,6301.982572,32981224,1913,2,1,0
dijkstra,23,81505729,189837356,850149,1200048,1312729,77,515316,5538.588077,83550012,2485,4,2,1
dijkstra,24,81505729,189837356,1632155,2105442,2338455,222,1104565,5445.702787,90792872,3090,7,3,1
dijkstra,25,81505729,189837356,2495371,2570818,2830145,204,1552196,5405.992808,105573137,4136,8,4,1
dijkstra,0,81505729,189837356,3,1,2,0,1,0.003199,0,1,0,0,0
dijkstra,1,81505729,189837356,4,2,3,0,2,0.002882,2160,2,0,0,0
dijkstra,2,81505729,189837356,5,2,4,0,2,0.0047,126288,2,0,0,0
dijkstra,3,81505729,189837356,8,5,7,0,5,0.017410000000000002,151200,5,0,0,0
dijkstra,4,81505729,189837356,12,6,11,0,6,0.07363900000000001,439200,6,0,0,0
dijkstra,5,81505729,189837356,13,7,12,0,7,0.058548,697950,7,0,0,0
dijkstra,6,81505729,189837356,22,10,21,0,10,0.053439,843588,10,0,0,0
dijkstra,7,81505729,189837356,28,15,28,0,15,0.092404,1062900,15,0,0,0
dijkstra,8,81505729,189837356,59,40,60,0,40,0.16158,1382958,40,0,0,0
dijkstra,9,81505729,189837356,72,49,72,0,49,0.286597,1601414,49,0,0,0
dijkstra,10,81505729,189837356,122,91,122,0,91,0.5404169999999999,1884741,91,0,0,0
dijkstra,11,81505729,189837356,123,83,125,0,83,1.097437,2157696,83,0,0,0
dijkstra,12,81505729,189837356,95,53,96,0,53,2.216406,2400435,53,0,0,0
dijkstra,13,81505729,189837356,200,129,200,0,129,4.661014,2669163,129,0,0,0
dijkstra,14,81505729,189837356,209,153,209,0,153,10.088404,3034277,153,0,0,0
dijkstra,15,81505729,189837356,291,220,292,0,220,19.600178999999997,3645822,220,0,0,0
dijkstra,16,81505729,189837356,379,260,380,0,260,40.697943,4545479,260,0,0,0
dijkstra,17,81505729,189837356,368,233,371,0,233,88.535714,5745528,233,0,0,0
dijkstra,18,81505729,189837356,591,513,592,0,513,201.976763,7175709,513,0,0,0
dijkstra,19,81505729,189837356,759,633,761,0,633,508.43889499999995,9001053,633,0,0,0
dijkstra,20,81505729,189837356,925,784,927,0,784,1427.1819400000002,13543884,784,0,0,0
dijkstra,21,81505729,189837356,6645,5684,7027,2,5339,3954.7933300000004,24289184,1405,2,1,0
dijkstra,22,81505729,189837356,303643,290572,326450,10,290391,11518.855244,32981224,1913,2,1,0
dijkstra,23,81505729,189837356,850149,1200048,1312729,77,515316,39636.325874999995,83550012,2485,4,2,1
dijkstra,24,81505729,189837356,1632155,2105442,2338455,222,1104565,105632.7904,90792872,3090,7,3,1
dijkstra,25,81505729,189837356,2495371,2570818,2830145,204,1552196,802414.207711,105573137,4136,8,4,1
dijkstra,0,81505729,189837356,3,1,2,0,1,0.0048,0,1,0,0,0
dijkstra,1,81505729,189837356,4,2,3,0,2,0.004498,2160,2,0,0,0
dijkstra,2,81505729,189837356,5,2,4,0,2,0.00473,126288,2,0,0,0
dijkstra,3,81505729,189837356,8,5,7,0,5,0.015331,151200,5,0,0,0
dijkstra,4,81505729,189837356,12,6,11,0,6,0.063165,439200,6,0,0,0
dijkstra,5,81505729,189837356,13,7,12,0,7,0.036812,697950,7,0,0,0
dijkstra,6,81505729,189837356,22,10,21,0,10,0.043753,843588,10,0,0,0
dijkstra,7,81505729,189837356,28,15,28,0,15,0.065755,1062900,15,0,0,0
dijkstra,8,81505729,189837356,59,40,60,0,40,0.129698,1382958,40,0,0,0
dijkstra,9,81505729,189837356,72,49,72,0,49,0.251106,1601414,49,0,0,0
dijkstra,10,81505729,189837356,122,91,122,0,91,0.50261,1884741,91,0,0,0
dijkstra,11,81505729,189837356,123,83,125,0,83,0.975849,2157696,83,0,0,0
dijkstra,12,81505729,189837356,95,53,96,0,53,1.927907,2400435,53,0,0,0
dijkstra,13,81505729,189837356,200,129,200,0,129,3.855325,2669163,129,0,0,0
dijkstra,14,81505729,189837356,209,153,209,0,153,7.9745360000000005,3034277,153,0,0,0
dijkstra,15,81505729,189837356,291,220,292,0,220,19.332357000000002,3645822,220,0,0,0
dijkstra,16,81505729,189837356,379,260,380,0,260,39.590248,4545479,260,0,0,0
dijkstra,17,81505729,189837356,368,233,371,0,233,81.132346,5745528,233,0,0,0
dijkstra,18,81505729,189837356,591,513,592,0,513,173.298353,7175709,513,0,0,0
dijkstra,19,81505729,189837356,759,633,761,0,633,364.054186,9001053,633,0,0,0
dijkstra,20,81505729,189837356,925,784,927,0,784,1015.125198,13543884,784,0,0,0
dijkstra,21,81505729,189837356,6645,5684,7027,2,5339,19144.632401,24289184,1405,2,1,0
dijkstra,22,81505729,189837356,303643,290572,326450,10,290391,13336.114372,32981224,1913,2,1,0
dijkstra,23,81505729,189837356,850149,1200048,1312729,77,515316,72197.699937,83550012,2485,4,2,1
dijkstra,24,81505729,189837356,1632155,2105442,2338455,222,1104565,307522.780437,90792872,3090,7,3,1
dijkstra,25,81505729,189837356,2495371,2570818,2830145,204,1552196,877340.651423,105573137,4136,8,4,1
dijkstra,0,81505729,189837356,3,1,2,0,1,0.00366,0,1,0,0,0
dijkstra,1,81505729,189837356,4,2,3,0,2,0.004372,2160,2,0,0,0
dijkstra,2,81505729,189837356,5,2,4,0,2,0.009694999999999999,126288,2,0,0,0
dijkstra,3,81505729,189837356,8,5,7,0,5,0.010476,151200,5,0,0,0
dijkstra,4,81505729,189837356,12,6,11,0,6,0.024878,439200,6,0,0,0
dijkstra,5,81505729,189837356,13,7,12,0,7,0.0743,697950,7,0,0,0
dijkstra,6,81505729,189837356,22,10,21,0,10,0.045328,843588,10,0,0,0
dijkstra,7,81505729,189837356,28,15,28,0,15,0.078712,1062900,15,0,0,0
dijkstra,8,81505729,189837356,59,40,60,0,40,0.141534,1382958,40,0,0,0
dijkstra,9,81505729,189837356,72,49,72,0,49,0.25333700000000003,1601414,49,0,0,0
dijkstra,10,81505729,189837356,122,91,122,0,91,0.487045,1884741,91,0,0,0
dijkstra,11,81505729,189837356,123,83,125,0,83,0.938279,2157696,83,0,0,0
dijkstra,12,81505729,189837356,95,53,96,0,53,1.8449810000000002,2400435,53,0,0,0
dijkstra,13,81505729,189837356,200,129,200,0,129,3.762318,2669163,129,0,0,0
dijkstra,14,81505729,189837356,209,153,209,0,153,7.71483,3034277,153,0,0,0
dijkstra,15,81505729,189837356,291,220,292,0,220,16.37134,3645822,220,0,0,0
dijkstra,16,81505729,189837356,379,260,380,0,260,34.417485,4545479,260,0,0,0
dijkstra,17,81505729,189837356,368,233,371,0,233,75.084941,5745528,233,0,0,0
dijkstra,18,81505729,189837356,591,513,592,0,513,163.64404299999998,7175709,513,0,0,0
dijkstra,19,81505729,189837356,759,633,761,0,633,335.227676,9001053,633,0,0,0
dijkstra,20,81505729,189837356,925,784,927,0,784,505.79023700000005,13543884,784,0,0,0
dijkstra,21,81505729,189837356,6645,5684,7027,2,5339,544.327395,24289184,1405,2,1,0
dijkstra,22,81505729,189837356,303643,290572,326450,10,290391,549.077898,32981224,1913,2,1,0
dijkstra,23,81505729,189837356,850149,1200048,1312729,77,515316,545.278283,83550012,2485,4,2,1
dijkstra,24,81505729,189837356,1632155,2105442,2338455,222,1104565,543.884689,90792872,3090,7,3,1
dijkstra,25,81505729,189837356,2495371,2570818,2830145,204,1552196,545.0552789999999,105573137,4136,8,4,1
dijkstra,0,81505729,189837356,3,1,2,0,1,0.003839,0,1,0,0,0
dijkstra,1,81505729,189837356,4,2,3,0,2,0.004028,2160,2,0,0,0
dijkstra,2,81505729,189837356,5,2,4,0,2,0.004746,126288,2,0,0,0
dijkstra,3,81505729,189837356,8,5,7,0,5,0.00819,151200,5,0,0,0
dijkstra,4,81505729,189837356,12,6,11,0,6,0.013379,439200,6,0,0,0
dijkstra,5,81505729,189837356,13,7,12,0,7,0.024078,697950,7,0,0,0
dijkstra,6,81505729,189837356,22,10,21,0,10,0.043377,843588,10,0,0,0
dijkstra,7,81505729,189837356,28,15,28,0,15,0.088734,1062900,15,0,0,0
dijkstra,8,81505729,189837356,59,40,60,0,40,0.158239,1382958,40,0,0,0
dijkstra,9,81505729,189837356,72,49,72,0,49,0.334737,1601414,49,0,0,0
dijkstra,10,81505729,189837356,122,91,122,0,91,0.60643,1884741,91,0,0,0
dijkstra,11,81505729,189837356,123,83,125,0,83,1.184822,2157696,83,0,0,0
dijkstra,12,81505729,189837356,95,53,96,0,53,2.333034,2400435,53,0,0,0
dijkstra,13,81505729,189837356,200,129,200,0,129,4.676391000000001,2669163,129,0,0,0
dijkstra,14,81505729,189837356,209,153,209,0,153,9.505217,3034277,153,0,0,0
dijkstra,15,81505729,189837356,291,220,292,0,220,19.606311,3645822,220,0,0,0
dijkstra,16,81505729,189837356,379,260,380,0,260,41.355926000000004,4545479,260,0,0,0
dijkstra,17,81505729,189837356,368,233,371,0,233,91.137434,5745528,233,0,0,0
dijkstra,18,81505729,189837356,591,513,592,0,513,179.44534000000002,7175709,513,0,0,0
dijkstra,19,81505729,189837356,759,633,761,0,633,370.101754,9001053,633,0,0,0
dijkstra,20,81505729,189837356,925,784,927,0,784,1069.283779,13543884,784,0,0,0
dijkstra,21,81505729,189837356,6645,5684,7027,2,5339,3346.8008999999997,24289184,1405,2,1,0
dijkstra,22,81505729,189837356,303643,290572,326450,10,290391,10012.139654,32981224,1913,2,1,0
dijkstra,23,81505729,189837356,850149,1200048,1312729,77,515316,108226.704594,83550012,2485,4,2,1
dijkstra,24,81505729,189837356,1632155,2105442,2338455,222,1104565,110395.3448,90792872,3090,7,3,1
dijkstra,25,81505729,189837356,2495371,2570818,2830145,204,1552196,716401.511374,105573137,4136,8,4,1
dijkstra,0,81505729,189837356,3,1,2,0,1,0.005013999999999999,0,1,0,0,0
dijkstra,1,81505729,189837356,4,2,3,0,2,0.005132,2160,2,0,0,0
dijkstra,2,81505729,189837356,5,2,4,0,2,0.006308,126288,2,0,0,0
dijkstra,3,81505729,189837356,8,5,7,0,5,0.01286,151200,5,0,0,0
dijkstra,4,81505729,189837356,12,6,11,0,6,0.028653,439200,6,0,0,0
dijkstra,5,81505729,189837356,13,7,12,0,7,0.072528,697950,7,0,0,0
dijkstra,6,81505729,189837356,22,10,21,0,10,0.045933,843588,10,0,0,0
dijkstra,7,81505729,189837356,28,15,28,0,15,0.083708,1062900,15,0,0,0
dijkstra,8,81505729,189837356,59,40,60,0,40,0.143452,1382958,40,0,0,0
dijkstra,9,81505729,189837356,72,49,72,0,49,0.25794300000000003,1601414,49,0,0,0
dijkstra,10,81505729,189837356,122,91,122,0,91,0.500009,1884741,91,0,0,0
dijkstra,11,81505729,189837356,123,83,125,0,83,0.952318,2157696,83,0,0,0
dijkstra,12,81505729,189837356,95,53,96,0,53,1.900103,2400435,53,0,0,0
dijkstra,13,81505729,189837356,200,129,200,0,129,3.9325330000000003,2669163,129,0,0,0
dijkstra,14,81505729,189837356,209,153,209,0,153,7.835544,3034277,153,0,0,0
dijkstra,15,81505729,189837356,291,220,292,0,220,16.338405,3645822,220,0,0,0
dijkstra,16,81505729,189837356,379,260,380,0,260,35.401527,4545479,260,0,0,0
dijkstra,17,81505729,189837356,368,233,371,0,233,74.005261,5745528,233,0,0,0
dijkstra,18,81505729,189837356,591,513,592,0,513,199.253214,7175709,513,0,0,0
dijkstra,19,81505729,189837356,759,633,761,0,633,494.77624199999997,9001053,633,0,0,0
dijkstra,20,81505729,189837356,925,784,927,0,784,1238.099661,13543884,784,0,0,0
dijkstra,21,81505729,189837356,6645,5684,7027,2,5339,5618.774115,24289184,1405,2,1,0
dijkstra,22,81505729,189837356,303643,290572,326450,10,290391,8508.944470999999,32981224,1913,2,1,0
dijkstra,23,81505729,189837356,850149,1200048,1312729,77,515316,61588.982,83550012,2485,4,2,1
dijkstra,24,81505729,189837356,1632155,2105442,2338455,222,1104565,91861.605386,90792872,3090,7,3,1
dijkstra,25,81505729,189837356,2495371,2570818,2830145,204,1552196,505431.624349,105573137,4136,8,4,1
core_ch,0,81505729,189837356,3,1,2,0,1,1.663675,0,1,0,0,0
core_ch_chpot,0,81505729,189837356,3,1,2,0,1,2.12657,0,1,0,0,0
core_ch,1,81505729,189837356,4,2,3,0,2,1.394399,2160,2,0,0,0
core_ch_chpot,1,81505729,189837356,4,2,3,0,2,1.85435,2160,2,0,0,0
core_ch,2,81505729,189837356,5,2,4,0,2,1.411094,126288,2,0,0,0
core_ch_chpot,2,81505729,189837356,5,2,4,0,2,1.86073,126288,2,0,0,0
core_ch,3,81505729,189837356,8,5,7,0,5,1.398273,151200,5,0,0,0
core_ch_chpot,3,81505729,189837356,8,5,7,0,5,1.8533,151200,5,0,0,0
core_ch,4,81505729,189837356,12,6,11,0,6,1.414834,439200,6,0,0,0
core_ch_chpot,4,81505729,189837356,12,6,11,0,6,1.8758119999999998,439200,6,0,0,0
core_ch,5,81505729,189837356,13,7,12,0,7,1.419144,697950,7,0,0,0
core_ch_chpot,5,81505729,189837356,13,7,12,0,7,1.8837229999999998,697950,7,0,0,0
core_ch,6,81505729,189837356,22,10,21,0,10,1.422055,843588,10,0,0,0
core_ch_chpot,6,81505729,189837356,22,10,21,0,10,1.885087,843588,10,0,0,0
core_ch,7,81505729,189837356,28,15,28,0,15,1.434967,1062900,15,0,0,0
core_ch_chpot,7,81505729,189837356,28,15,28,0,15,1.86923,1062900,15,0,0,0
core_ch,8,81505729,189837356,59,40,60,0,40,1.394033,1382958,40,0,0,0
core_ch_chpot,8,81505729,189837356,59,40,60,0,40,1.8235379999999999,1382958,40,0,0,0
core_ch,9,81505729,189837356,72,49,72,0,49,1.475902,1601414,49,0,0,0
core_ch_chpot,9,81505729,189837356,72,49,72,0,49,1.881357,1601414,49,0,0,0
core_ch,10,81505729,189837356,122,91,122,0,91,1.46284,1884741,91,0,0,0
core_ch_chpot,10,81505729,189837356,122,91,122,0,91,1.9978930000000001,1884741,91,0,0,0
core_ch,11,81505729,189837356,123,83,125,0,83,1.467782,2157696,83,0,0,0
core_ch_chpot,11,81505729,189837356,123,83,125,0,83,1.895494,2157696,83,0,0,0
core_ch,12,81505729,189837356,95,53,96,0,53,1.467648,2400435,53,0,0,0
core_ch_chpot,12,81505729,189837356,95,53,96,0,53,1.916925,2400435,53,0,0,0
core_ch,13,81505729,189837356,200,129,200,0,129,1.4679689999999999,2669163,129,0,0,0
core_ch_chpot,13,81505729,189837356,200,129,200,0,129,1.9293330000000002,2669163,129,0,0,0
core_ch,14,81505729,189837356,209,153,209,0,153,1.5412679999999999,3034277,153,0,0,0
core_ch_chpot,14,81505729,189837356,209,153,209,0,153,1.9961010000000001,3034277,153,0,0,0
core_ch,15,81505729,189837356,291,220,292,0,220,1.521018,3645822,220,0,0,0
core_ch_chpot,15,81505729,189837356,291,220,292,0,220,1.941581,3645822,220,0,0,0
core_ch,16,81505729,189837356,379,260,380,0,260,1.544006,4545479,260,0,0,0
core_ch_chpot,16,81505729,189837356,379,260,380,0,260,1.9313710000000002,4545479,260,0,0,0
core_ch,17,81505729,189837356,368,233,371,0,233,1.694092,5745528,233,0,0,0
core_ch_chpot,17,81505729,189837356,368,233,371,0,233,2.012271,5745528,233,0,0,0
core_ch,18,81505729,189837356,591,513,592,0,513,1.9977340000000001,7175709,513,0,0,0
core_ch_chpot,18,81505729,189837356,591,513,592,0,513,1.9880789999999997,7175709,513,0,0,0
core_ch,19,81505729,189837356,759,633,761,0,633,2.064298,9001053,633,0,0,0
core_ch_chpot,19,81505729,189837356,759,633,761,0,633,2.029748,9001053,633,0,0,0
core_ch,20,81505729,189837356,925,784,927,0,784,3.132589,13543884,784,0,0,0
core_ch_chpot,20,81505729,189837356,925,784,927,0,784,3.3836019999999998,13543884,784,0,0,0
core_ch,21,81505729,189837356,6645,5684,7027,2,5339,6.102798000000001,24289184,1405,2,1,0
core_ch_chpot,21,81505729,189837356,6645,5684,7027,2,5339,5.860088999999999,24289184,1405,2,1,0
core_ch,22,81505729,189837356,303643,290572,326450,10,290391,93.07798700000001,32981224,1913,2,1,0
core_ch_chpot,22,81505729,189837356,303643,290572,326450,10,290391,6.83214,32981224,1913,2,1,0
core_ch,23,81505729,189837356,850149,1200048,1312729,77,515316,260.799362,83550012,2485,4,2,1
core_ch_chpot,23,81505729,189837356,850149,1200048,1312729,77,515316,4.093877999999999,83550012,2485,4,2,1
core_ch,24,81505729,189837356,1632155,2105442,2338455,222,1104565,812.910385,90792872,3090,7,3,1
core_ch_chpot,24,81505729,189837356,1632155,2105442,2338455,222,1104565,47.108006,90792872,3090,7,3,1
core_ch,25,81505729,189837356,2495371,2570818,2830145,204,1552196,979.385039,105573137,4136,8,4,1
core_ch_chpot,25,81505729,189837356,2495371,2570818,2830145,204,1552196,88.923235,105573137,4136,8,4,1
core_ch,0,81505729,189837356,3,1,2,0,1,1.411165,0,1,0,0,0
core_ch_chpot,0,81505729,189837356,3,1,2,0,1,3.787362,0,1,0,0,0
core_ch,1,81505729,189837356,4,2,3,0,2,1.408573,2160,2,0,0,0
core_ch_chpot,1,81505729,189837356,4,2,3,0,2,2.27815,2160,2,0,0,0
core_ch,2,81505729,189837356,5,2,4,0,2,1.411751,126288,2,0,0,0
core_ch_chpot,2,81505729,189837356,5,2,4,0,2,2.269965,126288,2,0,0,0
core_ch,3,81505729,189837356,8,5,7,0,5,1.4222,151200,5,0,0,0
core_ch_chpot,3,81505729,189837356,8,5,7,0,5,2.276471,151200,5,0,0,0
core_ch,4,81505729,189837356,12,6,11,0,6,1.420533,439200,6,0,0,0
core_ch_chpot,4,81505729,189837356,12,6,11,0,6,2.285554,439200,6,0,0,0
core_ch,5,81505729,189837356,13,7,12,0,7,1.423806,697950,7,0,0,0
core_ch_chpot,5,81505729,189837356,13,7,12,0,7,2.294598,697950,7,0,0,0
core_ch,6,81505729,189837356,22,10,21,0,10,1.4135090000000001,843588,10,0,0,0
core_ch_chpot,6,81505729,189837356,22,10,21,0,10,2.279814,843588,10,0,0,0
core_ch,7,81505729,189837356,28,15,28,0,15,1.42882,1062900,15,0,0,0
core_ch_chpot,7,81505729,189837356,28,15,28,0,15,2.31808,1062900,15,0,0,0
core_ch,8,81505729,189837356,59,40,60,0,40,1.4322130000000002,1382958,40,0,0,0
core_ch_chpot,8,81505729,189837356,59,40,60,0,40,2.2850219999999997,1382958,40,0,0,0
core_ch,9,81505729,189837356,72,49,72,0,49,1.973135,1601414,49,0,0,0
core_ch_chpot,9,81505729,189837356,72,49,72,0,49,2.354366,1601414,49,0,0,0
core_ch,10,81505729,189837356,122,91,122,0,91,1.458829,1884741,91,0,0,0
core_ch_chpot,10,81505729,189837356,122,91,122,0,91,2.3474809999999997,1884741,91,0,0,0
core_ch,11,81505729,189837356,123,83,125,0,83,1.469233,2157696,83,0,0,0
core_ch_chpot,11,81505729,189837356,123,83,125,0,83,2.2802819999999997,2157696,83,0,0,0
core_ch,12,81505729,189837356,95,53,96,0,53,1.4839440000000002,2400435,53,0,0,0
core_ch_chpot,12,81505729,189837356,95,53,96,0,53,2.452852,2400435,53,0,0,0
core_ch,13,81505729,189837356,200,129,200,0,129,1.490241,2669163,129,0,0,0
core_ch_chpot,13,81505729,189837356,200,129,200,0,129,2.35264,2669163,129,0,0,0
core_ch,14,81505729,189837356,209,153,209,0,153,1.5218880000000001,3034277,153,0,0,0
core_ch_chpot,14,81505729,189837356,209,153,209,0,153,2.304071,3034277,153,0,0,0
core_ch,15,81505729,189837356,291,220,292,0,220,1.527116,3645822,220,0,0,0
core_ch_chpot,15,81505729,189837356,291,220,292,0,220,2.398329,3645822,220,0,0,0
core_ch,16,81505729,189837356,379,260,380,0,260,1.866354,4545479,260,0,0,0
core_ch_chpot,16,81505729,189837356,379,260,380,0,260,2.321653,4545479,260,0,0,0
core_ch,17,81505729,189837356,368,233,371,0,233,2.420804,5745528,233,0,0,0
core_ch_chpot,17,81505729,189837356,368,233,371,0,233,2.301354,5745528,233,0,0,0
core_ch,18,81505729,189837356,591,513,592,0,513,5.260285,7175709,513,0,0,0
core_ch_chpot,18,81505729,189837356,591,513,592,0,513,2.387715,7175709,513,0,0,0
core_ch,19,81505729,189837356,759,633,761,0,633,7.049998,9001053,633,0,0,0
core_ch_chpot,19,81505729,189837356,759,633,761,0,633,2.4876669999999996,9001053,633,0,0,0
core_ch,20,81505729,189837356,925,784,927,0,784,22.992076,13543884,784,0,0,0
core_ch_chpot,20,81505729,189837356,925,784,927,0,784,4.09776,13543884,784,0,0,0
core_ch,21,81505729,189837356,6645,5684,7027,2,5339,42.329015,24289184,1405,2,1,0
core_ch_chpot,21,81505729,189837356,6645,5684,7027,2,5339,5.982254,24289184,1405,2,1,0
core_ch,22,81505729,189837356,303643,290572,326450,10,290391,57.847787999999994,32981224,1913,2,1,0
core_ch_chpot,22,81505729,189837356,303643,290572,326450,10,290391,3.286957,32981224,1913,2,1,0
core_ch,23,81505729,189837356,850149,1200048,1312729,77,515316,201.052722,83550012,2485,4,2,1
core_ch_chpot,23,81505729,189837356,850149,1200048,1312729,77,515316,6.0171779999999995,83550012,2485,4,2,1
core_ch,24,81505729,189837356,1632155,2105442,2338455,222,1104565,467.17249300000003,90792872,3090,7,3,1
core_ch_chpot,24,81505729,189837356,1632155,2105442,2338455,222,1104565,5.968602,90792872,3090,7,3,1
core_ch,25,81505729,189837356,2495371,2570818,2830145,204,1552196,471.377814,105573137,4136,8,4,1
core_ch_chpot,25,81505729,189837356,2495371,2570818,2830145,204,1552196,9.885838,105573137,4136,8,4,1
core_ch,0,81505729,189837356,3,1,2,0,1,1.416606,0,1,0,0,0
core_ch_chpot,0,81505729,189837356,3,1,2,0,1,3.4739269999999998,0,1,0,0,0
core_ch,1,81505729,189837356,4,2,3,0,2,1.421196,2160,2,0,0,0
core_ch_chpot,1,81505729,189837356,4,2,3,0,2,1.668472,2160,2,0,0,0
core_ch,2,81505729,189837356,5,2,4,0,2,1.421861,126288,2,0,0,0
core_ch_chpot,2,81505729,189837356,5,2,4,0,2,1.681353,126288,2,0,0,0
core_ch,3,81505729,189837356,8,5,7,0,5,1.431343,151200,5,0,0,0
core_ch_chpot,3,81505729,189837356,8,5,7,0,5,1.673455,151200,5,0,0,0
core_ch,4,81505729,189837356,12,6,11,0,6,1.427346,439200,6,0,0,0
core_ch_chpot,4,81505729,189837356,12,6,11,0,6,1.679765,439200,6,0,0,0
core_ch,5,81505729,189837356,13,7,12,0,7,1.432537,697950,7,0,0,0
