algo,graph_num_nodes,graph_num_edges,num_queue_pushes,num_settled,num_labels_propagated,num_labels_reset,num_nodes_searched,time_ms,path_distance,path_number_nodes,path_number_flagged_nodes,path_number_pauses
astar_bidir_chpot,12547874,29477659,959,551,977,0,551,1.670248,2899751,546,0,0
astar_bidir_chpot,12547874,29477659,3677,3210,3786,10,2206,4.571778,22082785,1759,2,1
astar_bidir_chpot,12547874,29477659,1743,1311,1767,8,1311,2.336345,11011374,1304,0,0
astar_bidir_chpot,12547874,29477659,1296,966,1313,0,966,2.0772619999999997,9840241,966,0,0
astar_bidir_chpot,12547874,29477659,1600,1151,1612,0,1151,2.237645,10202576,1151,0,0
astar_bidir_chpot,12547874,29477659,4201,3577,4260,10,3451,7.319374,20963000,1914,5,1
astar_bidir_chpot,12547874,29477659,9287,7361,9452,3,6108,14.997711,20948724,1717,1,1
astar_bidir_chpot,12547874,29477659,1208,984,1214,4,984,2.295727,9893507,984,0,0
astar_bidir_chpot,12547874,29477659,486,386,487,0,386,1.131877,3682705,386,0,0
astar_bidir_chpot,12547874,29477659,1871,1359,1898,7,1359,2.47402,12205670,1352,0,0
astar_bidir_chpot,12547874,29477659,6940,5506,7159,1,5065,8.220069,28810095,2489,1,1
astar_bidir_chpot,12547874,29477659,1563,1257,1586,7,1257,2.27839,12182376,1253,0,0
astar_bidir_chpot,12547874,29477659,664,535,664,0,535,1.1894449999999999,6699403,535,0,0
astar_bidir_chpot,12547874,29477659,4331,3516,4536,3,2483,6.140738,19082337,1185,3,1
astar_bidir_chpot,12547874,29477659,534,436,534,0,436,1.5285579999999999,4253443,436,0,0
astar_bidir_chpot,12547874,29477659,1578,1294,1590,7,1294,2.155638,11720557,1287,0,0
astar_bidir_chpot,12547874,29477659,5517,4250,5738,5,3593,9.15505,19625387,1603,2,1
astar_bidir_chpot,12547874,29477659,15061,11632,15743,6,10889,26.293481,19891792,1945,6,1
astar_bidir_chpot,12547874,29477659,1116,918,1125,4,918,1.637511,8881793,916,0,0
astar_bidir_chpot,12547874,29477659,2080,1575,2150,1,1575,2.578672,15291710,1575,0,0
