parking_set_type,parking_set_size,time_ms,path_distance
ev,56011,5.351446999999999,NaN
ev,56011,2.9671350000000003,24634041
ev,56011,2.924562,45329292
ev,56011,2.177203,27332824
ev,56011,4.861599,NaN
ev,56011,6.844601,NaN
ev,56011,3.597509,116320105
ev,56011,5.844927,NaN
ev,56011,1.635236,NaN
ev,56011,6.031438,NaN
ev,56011,2.93796,32399472
ev,56011,2.764269,77510942
ev,56011,1.717118,56774746
ev,56011,6.872032,NaN
ev,56011,2.327818,44010800
ev,56011,2.40566,60470298
ev,56011,2.402362,20506351
ev,56011,7.154866,NaN
ev,56011,4.183767,NaN
ev,56011,2.535284,27608842
ev,56011,4.207397,51125628
ev,56011,3.519085,57836719
ev,56011,4.834386,NaN
ev,56011,3.036572,87150649
ev,56011,5.71,81206461
ev,56011,5.348637,109412435
ev,56011,5.637975,NaN
ev,56011,2.852956,85995613
ev,56011,2.855899,NaN
ev,56011,4.019903,128127772
ev,56011,3.390368,73654215
ev,56011,3.284698,NaN
ev,56011,3.4454469999999997,71224539
ev,56011,4.790101,NaN
ev,56011,4.3633750000000004,74692900
ev,56011,2.6909479999999997,77140184
ev,56011,1.7656720000000001,NaN
ev,56011,5.62615,NaN
ev,56011,4.425639,NaN
ev,56011,2.26859,14953940
ev,56011,3.022067,NaN
ev,56011,2.139795,24666024
ev,56011,2.120377,50867869
ev,56011,3.711509,NaN
ev,56011,5.281231,NaN
ev,56011,7.2523159999999995,NaN
ev,56011,3.048403,NaN
ev,56011,1.95736,37413610
ev,56011,1.700901,22629087
ev,56011,2.164593,24191869
ev,56011,4.062969,117770755
ev,56011,2.291826,56795911
ev,56011,2.369212,68481412
ev,56011,3.11886,82918044
ev,56011,2.08977,25567379
ev,56011,2.510967,37987993
ev,56011,5.687956,NaN
ev,56011,6.257607999999999,111662188
ev,56011,4.891409,109948803
ev,56011,5.47687,NaN
ev,56011,1.752183,NaN
ev,56011,1.989336,25535414
ev,56011,3.266756,NaN
ev,56011,2.67037,13219661
ev,56011,3.1196829999999998,NaN
ev,56011,3.304819,70216696
ev,56011,2.597716,23403572
ev,56011,1.580644,NaN
ev,56011,2.174408,20113964
ev,56011,2.055977,31107457
ev,56011,1.816383,14780924
ev,56011,2.188283,26828801
ev,56011,6.228695,NaN
ev,56011,2.38844,25156709
ev,56011,2.448684,23214404
ev,56011,1.8959510000000002,NaN
ev,56011,2.797263,55818765
ev,56011,6.14511,NaN
ev,56011,2.0496630000000002,38469407
ev,56011,2.789201,15160573
ev,56011,4.001607,179193590
ev,56011,2.0921160000000003,24846354
ev,56011,7.758138000000001,NaN
ev,56011,2.6965320000000004,11663164
ev,56011,2.90421,96190760
ev,56011,3.02683,131596031
ev,56011,2.963796,22049279
ev,56011,2.778111,71833155
ev,56011,3.515228,93346374
ev,56011,2.662236,78375015
ev,56011,2.778595,14983316
ev,56011,2.37703,26512800
ev,56011,3.162846,117910894
ev,56011,3.393726,44658095
ev,56011,2.5885130000000003,39731834
ev,56011,4.589572,153502891
ev,56011,3.957729,NaN
ev,56011,2.671766,NaN
ev,56011,2.8217339999999997,11808292
ev,56011,5.70059,NaN
ev,56011,2.249067,8879698
ev,56011,1.9642499999999998,16113330
ev,56011,3.7988660000000003,76765727
ev,56011,3.1365339999999997,NaN
ev,56011,3.658189,27476158
ev,56011,2.121563,8110822
ev,56011,4.977877,96646871
ev,56011,6.629964,NaN
ev,56011,1.685579,29860070
ev,56011,3.580479,NaN
ev,56011,3.356454,78963447
ev,56011,3.520003,54548754
ev,56011,2.493707,8767589
ev,56011,3.504887,55564728
ev,56011,3.895011,93113500
ev,56011,1.916263,26611378
ev,56011,2.721321,44709302
ev,56011,4.687253,NaN
ev,56011,3.201779,99813399
ev,56011,3.336288,38907814
ev,56011,3.558986,150970032
ev,56011,2.3883289999999997,14575658
ev,56011,1.849448,63862359
ev,56011,3.168422,46862036
ev,56011,6.162113000000001,NaN
ev,56011,1.468946,NaN
ev,56011,2.9974670000000003,66126720
ev,56011,2.5354259999999997,58301686
ev,56011,3.349404,139571860
ev,56011,2.7653589999999997,32719795
ev,56011,2.534586,27720826
ev,56011,3.046859,NaN
ev,56011,3.9278500000000003,60825563
ev,56011,4.425206,34566750
ev,56011,2.456114,84102914
ev,56011,5.917422,NaN
ev,56011,2.780961,41927034
ev,56011,4.4670380000000005,58192566
ev,56011,3.72808,81931508
ev,56011,2.014121,15648551
ev,56011,7.492647,NaN
ev,56011,2.900699,41614884
ev,56011,6.2173680000000004,NaN
ev,56011,2.2252769999999997,29719328
ev,56011,5.875736000000001,122836098
ev,56011,4.099931000000001,49888728
ev,56011,3.268576,38477908
ev,56011,1.776635,NaN
ev,56011,2.270938,66812315
ev,56011,2.179216,24495370
ev,56011,3.0541959999999997,67175997
ev,56011,2.770404,24945418
ev,56011,5.541359,60713029
ev,56011,3.0144320000000002,23234701
ev,56011,2.476298,11906101
ev,56011,3.40296,NaN
ev,56011,1.7959880000000001,28688803
ev,56011,2.772461,11587296
ev,56011,4.682508,NaN
ev,56011,4.752592,120492185
ev,56011,3.402948,101092516
ev,56011,5.94024,NaN
ev,56011,1.938963,9509082
ev,56011,3.961757,85794810
ev,56011,5.843661,NaN
ev,56011,4.534118,NaN
ev,56011,4.20521,NaN
ev,56011,2.343002,14764247
ev,56011,2.472312,21944456
ev,56011,1.9351660000000002,85778502
ev,56011,3.5090339999999998,NaN
ev,56011,5.720019,NaN
ev,56011,5.014722999999999,NaN
ev,56011,3.09069,NaN
ev,56011,4.303020999999999,NaN
ev,56011,2.403133,81673474
ev,56011,3.8062780000000003,96832026
ev,56011,4.342048999999999,98899114
ev,56011,1.814222,40283679
ev,56011,4.301938,179220619
ev,56011,5.089525999999999,NaN
ev,56011,4.826024,116987650
ev,56011,2.44636,15603091
ev,56011,4.338397,52790332
ev,56011,7.075391000000001,NaN
ev,56011,4.60726,158458674
ev,56011,2.589457,28309738
ev,56011,2.2718019999999997,16132331
ev,56011,6.6740829999999995,NaN
ev,56011,4.411948,103892716
ev,56011,1.787447,13378529
ev,56011,4.853076,100149765
ev,56011,6.50001,NaN
ev,56011,3.175847,108465897
ev,56011,1.834717,55818520
ev,56011,6.277189,NaN
ev,56011,3.158091,45569763
ev,56011,6.091372000000001,NaN
ev,56011,2.072269,13663991
ev,56011,3.340719,NaN
ev,56011,2.2165019999999998,45560915
ev,56011,2.012738,43342556
ev,56011,2.454459,28623329
ev,56011,3.625674,NaN
ev,56011,4.829123999999999,NaN
ev,56011,2.047123,NaN
ev,56011,4.508668,97678389
ev,56011,2.4555330000000004,89806715
ev,56011,2.9836,NaN
ev,56011,2.247628,10014099
ev,56011,3.786648,NaN
ev,56011,1.536489,NaN
ev,56011,2.2521329999999997,5781383
ev,56011,3.459784,76627189
ev,56011,2.425754,24449048
ev,56011,5.793343999999999,NaN
ev,56011,3.36542,153276235
ev,56011,5.275263,NaN
ev,56011,3.602734,NaN
ev,56011,3.806421,55536052
ev,56011,6.688091999999999,NaN
ev,56011,1.9648780000000001,54594966
ev,56011,4.031014,149062111
ev,56011,6.0207999999999995,NaN
ev,56011,3.9473249999999998,70864571
ev,56011,4.091974,NaN
ev,56011,2.258912,21364489
ev,56011,4.327647,181423489
ev,56011,3.561505,NaN
ev,56011,4.5524629999999995,NaN
ev,56011,4.0492159999999995,NaN
ev,56011,2.53351,28126563
ev,56011,3.988291,NaN
ev,56011,4.557052,152198277
ev,56011,4.7560199999999995,NaN
ev,56011,5.387892,151819456
ev,56011,2.285189,11305575
ev,56011,3.4630479999999997,75090445
ev,56011,3.175322,30483143
ev,56011,4.285278,171937561
ev,56011,5.841269,108715445
ev,56011,2.549058,61713586
ev,56011,1.600152,NaN
ev,56011,5.222281,70029769
ev,56011,4.560166,163063083
ev,56011,4.171803,90657922
ev,56011,3.057851,NaN
ev,56011,3.747447,119605246
ev,56011,3.473525,51133107
ev,56011,2.185915,57564062
ev,56011,6.1912720000000006,NaN
ev,56011,4.845687000000001,NaN
ev,56011,3.7717889999999996,157690315
ev,56011,6.773834,181163538
ev,56011,2.641478,41436839
ev,56011,2.01911,NaN
ev,56011,4.913075,NaN
ev,56011,1.924283,41522216
ev,56011,3.993327,39801370
ev,56011,3.734541,NaN
ev,56011,3.242893,46018583
ev,56011,3.841222,NaN
ev,56011,5.604586,NaN
ev,56011,4.642081999999999,84218889
ev,56011,2.96353,65308773
ev,56011,1.4925920000000001,NaN
ev,56011,5.015716,87963262
ev,56011,1.7069800000000002,NaN
ev,56011,3.709016,NaN
ev,56011,2.891466,42139531
ev,56011,2.152926,16064175
ev,56011,3.659475,71207819
ev,56011,3.9277130000000002,NaN
ev,56011,2.149303,57399536
ev,56011,3.770943,63160349
ev,56011,1.9297279999999999,81088694
ev,56011,4.0967340000000005,70355213
ev,56011,1.984687,5906256
ev,56011,3.766531,149674379
ev,56011,2.448341,64573908
ev,56011,1.710165,NaN
ev,56011,5.747354,NaN
ev,56011,5.4471169999999995,NaN
ev,56011,3.597877,23490714
ev,56011,2.853482,27593612
ev,56011,2.89134,68271360
ev,56011,2.665975,78810095
ev,56011,5.851931,NaN
ev,56011,3.560816,60247323
ev,56011,3.043072,31123040
ev,56011,3.716086,72620208
ev,56011,2.3200640000000003,57201914
ev,56011,3.0680970000000003,35961401
ev,56011,4.3468100000000005,NaN
ev,56011,1.778579,48607035
ev,56011,3.3725180000000003,42310377
ev,56011,2.233663,15558207
ev,56011,2.70113,27097075
ev,56011,2.25555,38643283
ev,56011,9.073893,NaN
ev,56011,4.292394,NaN
ev,56011,6.444847,NaN
ev,56011,3.8520220000000003,NaN
ev,56011,2.444927,13385965
ev,56011,2.921679,79304949
ev,56011,1.988241,NaN
ev,56011,4.997739999999999,151459855
ev,56011,7.061037,NaN
ev,56011,6.570691,NaN
ev,56011,2.379923,6660372
ev,56011,2.580116,29527964
ev,56011,3.991645,71415758
ev,56011,2.696089,20455194
ev,56011,3.8130170000000003,NaN
ev,56011,3.944947,80653948
ev,56011,4.01823,52053146
ev,56011,6.637779,NaN
ev,56011,6.506473,NaN
ev,56011,5.1546400000000006,139223745
ev,56011,5.65213,NaN
ev,56011,6.000647,NaN
ev,56011,4.046830000000001,NaN
ev,56011,2.478614,7342030
ev,56011,3.155236,86903450
ev,56011,2.265419,56017167
ev,56011,1.757929,24621442
ev,56011,5.474721,NaN
ev,56011,7.676637,NaN
ev,56011,3.680881,51510878
ev,56011,3.683621,NaN
ev,56011,1.774692,NaN
ev,56011,3.9807719999999995,67540653
ev,56011,3.232289,NaN
ev,56011,2.645747,21945827
ev,56011,3.065483,81657399
ev,56011,5.285931,NaN
ev,56011,2.532649,57435557
ev,56011,6.589826,NaN
ev,56011,4.593459999999999,80047420
ev,56011,3.156034,62008269
ev,56011,1.6659730000000001,26896734
ev,56011,4.990546999999999,NaN
ev,56011,2.9627820000000002,23860394
ev,56011,2.487785,58355255
ev,56011,4.520424,NaN
ev,56011,6.135521,NaN
ev,56011,2.7773939999999997,22714059
ev,56011,3.081167,NaN
ev,56011,4.794416999999999,119127338
ev,56011,1.913095,28436803
ev,56011,1.476249,NaN
ev,56011,3.421584,48488154
ev,56011,2.218051,42914336
ev,56011,4.490447,73242025
ev,56011,3.368259,79841441
ev,56011,1.637651,NaN
ev,56011,5.640898,NaN
ev,56011,4.7154609999999995,91192350
ev,56011,4.711187000000001,86663417
ev,56011,6.914783,NaN
ev,56011,3.733702,47950404
ev,56011,3.171405,39605720
ev,56011,2.711546,65048586
ev,56011,2.5536909999999997,77558390
ev,56011,4.0295950000000005,85191059
ev,56011,5.330269,NaN
ev,56011,2.40312,11989626
ev,56011,2.097561,77262994
ev,56011,3.341402,NaN
ev,56011,2.063393,33470376
ev,56011,3.557985,44002221
ev,56011,4.452472,106496410
ev,56011,4.294946,149058042
ev,56011,2.005495,58690566
ev,56011,3.491998,67147587
ev,56011,4.7500290000000005,NaN
ev,56011,3.676881,110534124
ev,56011,7.757288,NaN
ev,56011,3.138138,38002502
ev,56011,3.1723820000000003,31700667
ev,56011,4.494171,85029840
ev,56011,3.4650839999999996,42121506
ev,56011,2.222407,19364010
ev,56011,2.265878,85324026
ev,56011,2.603106,30974001
ev,56011,3.088092,40890670
ev,56011,4.832269999999999,NaN
ev,56011,6.101886,NaN
ev,56011,6.446876,NaN
ev,56011,4.452915,67494845
ev,56011,3.442453,NaN
ev,56011,4.263981,NaN
ev,56011,2.541171,34970222
ev,56011,3.1852,40815369
ev,56011,4.318131,52978483
ev,56011,1.734022,NaN
ev,56011,2.282241,28779915
ev,56011,5.5408230000000005,NaN
ev,56011,4.240919,NaN
ev,56011,3.9107819999999998,111767209
ev,56011,3.295625,57491646
ev,56011,3.607742,59694429
ev,56011,3.701141,84240789
ev,56011,3.844346,97208688
ev,56011,3.243179,37173279
ev,56011,3.145114,33487261
ev,56011,2.659797,86204512
ev,56011,2.265136,64470290
ev,56011,4.955455,62645054
ev,56011,2.391149,23426225
ev,56011,6.735780999999999,NaN
ev,56011,3.288239,NaN
ev,56011,5.351658,NaN
ev,56011,3.1365659999999997,55891112
ev,56011,3.137613,30756730
ev,56011,3.3602800000000004,NaN
ev,56011,4.860697,NaN
ev,56011,2.7542299999999997,30242987
ev,56011,3.952753,94326016
ev,56011,4.1793000000000005,141635199
ev,56011,3.753673,NaN
ev,56011,4.44492,154268478
ev,56011,3.657202,90189903
ev,56011,2.739679,22446464
ev,56011,4.58834,NaN
ev,56011,2.461343,29296817
ev,56011,2.497342,11758331
ev,56011,3.345074,107929376
ev,56011,3.598917,NaN
ev,56011,5.709907,NaN
ev,56011,2.025315,81703742
ev,56011,4.355215,52859701
ev,56011,3.722581,76704934
ev,56011,3.266383,88946370
ev,56011,6.939918,NaN
ev,56011,1.798825,NaN
ev,56011,3.365004,148811781
ev,56011,3.9254809999999996,83846001
ev,56011,2.605752,87393323
ev,56011,5.334804999999999,66698523
ev,56011,3.603434,60484519
ev,56011,2.101742,56540855
ev,56011,6.044026,NaN
ev,56011,3.092109,NaN
ev,56011,4.176066,161621512
ev,56011,2.8576610000000002,76993195
ev,56011,2.1283,22408616
ev,56011,2.3296010000000003,28707119
ev,56011,2.785935,77530941
ev,56011,4.25412,52089007
ev,56011,3.773576,103409237
ev,56011,4.55949,73827642
ev,56011,2.374676,15991839
ev,56011,5.835513,NaN
ev,56011,5.151535,118870918
ev,56011,3.142677,NaN
ev,56011,3.89867,NaN
ev,56011,6.510303,NaN
ev,56011,5.46736,NaN
ev,56011,4.210732,118118185
ev,56011,2.173992,43181474
ev,56011,3.7769340000000002,121530512
ev,56011,2.3855809999999997,7706216
ev,56011,4.085748000000001,NaN
ev,56011,1.7874290000000002,663131
ev,56011,4.740055,96050374
ev,56011,3.689975,50193699
ev,56011,3.410839,80573635
ev,56011,2.036012,48764113
ev,56011,2.1241879999999997,NaN
ev,56011,3.681523,NaN
ev,56011,7.025734,NaN
ev,56011,1.533043,NaN
ev,56011,1.710849,1548768
ev,56011,4.2414439999999995,64878945
ev,56011,2.625654,40560471
ev,56011,3.600213,29820015
ev,56011,4.524417000000001,NaN
ev,56011,3.10238,40807388
ev,56011,2.302085,53631553
ev,56011,1.580248,NaN
ev,56011,7.258714,NaN
ev,56011,3.3923989999999997,88952488
ev,56011,4.589162,NaN
ev,56011,3.523515,115858912
ev,56011,2.064368,29138467
ev,56011,4.805782,NaN
ev,56011,1.605441,10523075
ev,56011,5.816649,NaN
ev,56011,5.14766,NaN
ev,56011,1.961211,25503270
ev,56011,3.062824,31119641
ev,56011,3.976993,71628612
ev,56011,6.334208,NaN
ev,56011,5.712143,NaN
ev,56011,2.5942209999999997,15510767
ev,56011,2.501099,25658800
ev,56011,4.741424,52419867
ev,56011,3.755535,NaN
ev,56011,2.175546,22833567
ev,56011,1.522656,NaN
ev,56011,2.536571,43606931
ev,56011,2.68839,44503206
ev,56011,1.8918570000000001,NaN
ev,56011,4.566892999999999,NaN
ev,56011,3.212077,NaN
ev,56011,3.485799,37113105
ev,56011,3.1573439999999997,76704705
ev,56011,3.595464,54985025
ev,56011,4.3094149999999996,71531551
ev,56011,3.413772,NaN
ev,56011,3.729841,85995581
ev,56011,3.45254,70613869
ev,56011,4.440148,148307898
ev,56011,3.9813590000000003,140226222
ev,56011,5.836783,NaN
ev,56011,4.577223,NaN
ev,56011,4.518745999999999,NaN
ev,56011,3.101773,78494443
ev,56011,2.345706,2709608
ev,56011,3.202708,NaN
ev,56011,5.6519710000000005,NaN
ev,56011,6.019954,NaN
ev,56011,2.588554,37308750
ev,56011,3.595118,65309593
ev,56011,3.183964,72215300
ev,56011,3.391873,31808600
ev,56011,3.182162,100809361
ev,56011,8.532857,NaN
ev,56011,1.879904,6446079
ev,56011,2.203212,15092964
ev,56011,2.605329,19563289
ev,56011,2.058192,57367743
ev,56011,4.6075919999999995,98475124
ev,56011,2.86477,22513190
ev,56011,3.685854,NaN
ev,56011,3.0793719999999998,NaN
ev,56011,3.70977,94098432
ev,56011,2.8112139999999997,31543284
ev,56011,2.7375849999999997,117494741
ev,56011,1.624028,NaN
ev,56011,5.187308,NaN
ev,56011,6.489097,NaN
ev,56011,5.463540999999999,NaN
ev,56011,7.069176,NaN
ev,56011,4.296068999999999,172877649
ev,56011,1.445904,NaN
ev,56011,3.369014,85407823
ev,56011,7.048066,NaN
ev,56011,5.908692,NaN
ev,56011,3.092733,25896284
ev,56011,2.104646,44393955
ev,56011,4.201804,85231389
ev,56011,4.062189,NaN
ev,56011,6.57378,NaN
ev,56011,2.227555,23247514
ev,56011,1.724747,NaN
ev,56011,6.58774,NaN
ev,56011,2.425212,7303180
ev,56011,2.6107270000000002,43256546
ev,56011,8.413281999999999,NaN
ev,56011,3.467182,60636067
ev,56011,2.588127,28536232
ev,56011,7.5378989999999995,NaN
ev,56011,1.899064,47239191
ev,56011,3.699381,33359762
ev,56011,2.34925,31946808
ev,56011,2.078923,4962929
ev,56011,3.124753,NaN
ev,56011,3.119942,58661802
ev,56011,3.759901,82795074
ev,56011,3.458958,61716002
ev,56011,2.015761,8998213
ev,56011,1.569219,NaN
ev,56011,2.269577,22813620
ev,56011,2.009685,24716402
ev,56011,3.729195,69771931
ev,56011,2.3503399999999997,15128251
ev,56011,4.203485,NaN
ev,56011,4.036205,92465334
ev,56011,2.0624800000000003,38398706
ev,56011,3.860607,102065119
ev,56011,5.010283,NaN
ev,56011,3.901583,127360043
ev,56011,5.401901,NaN
ev,56011,1.72509,NaN
ev,56011,2.568855,15679701
ev,56011,2.189037,45171240
ev,56011,4.892628,83831370
ev,56011,2.915398,109303720
ev,56011,5.423322000000001,NaN
ev,56011,5.158565,NaN
ev,56011,2.07541,119935019
ev,56011,6.0310049999999995,NaN
ev,56011,3.643939,61882467
ev,56011,2.8110090000000003,NaN
ev,56011,7.440551999999999,NaN
ev,56011,2.283693,21902989
ev,56011,1.842815,NaN
ev,56011,2.588526,20841988
ev,56011,4.157967999999999,63439869
ev,56011,1.605692,NaN
ev,56011,3.835355,NaN
ev,56011,3.071989,25685333
ev,56011,2.252605,11832387
ev,56011,3.9492679999999996,51501082
ev,56011,4.163080000000001,124781993
ev,56011,2.8280089999999998,9839807
ev,56011,4.9271139999999995,NaN
ev,56011,3.258696,100519693
ev,56011,6.360784000000001,NaN
ev,56011,3.299163,79457443
ev,56011,5.962233,NaN
ev,56011,1.727779,38249619
ev,56011,2.866409,NaN
ev,56011,4.074772,80571528
ev,56011,3.205674,NaN
ev,56011,5.93582,130111137
ev,56011,2.969372,78202560
ev,56011,3.020317,19658532
ev,56011,2.2708619999999997,10363715
ev,56011,3.319418,NaN
ev,56011,3.506822,NaN
ev,56011,4.049538999999999,109087076
ev,56011,2.173656,NaN
ev,56011,5.526067,70730738
ev,56011,3.108526,NaN
ev,56011,3.795998,56560494
ev,56011,4.598171,122725865
ev,56011,2.54397,90716764
ev,56011,7.803644,NaN
ev,56011,2.0989780000000002,15831493
ev,56011,2.956611,65529323
ev,56011,2.024155,15360657
ev,56011,2.3052289999999998,39598064
ev,56011,1.9758829999999998,73944574
ev,56011,4.750856000000001,NaN
ev,56011,2.866755,NaN
ev,56011,2.134076,NaN
ev,56011,5.971065,145691584
ev,56011,2.119855,39207245
ev,56011,3.9480239999999998,39880225
ev,56011,3.7340780000000002,66435449
ev,56011,2.6207969999999996,22416156
ev,56011,7.119582,NaN
ev,56011,4.135546000000001,107193146
ev,56011,2.486557,64384258
ev,56011,2.217455,11479217
ev,56011,2.373119,47825569
ev,56011,3.079323,142274888
ev,56011,4.525995,161522542
ev,56011,6.255143,NaN
ev,56011,3.077721,45709067
ev,56011,3.0991690000000003,62068050
ev,56011,5.6674560000000005,NaN
ev,56011,3.748313,NaN
ev,56011,2.819518,43903393
ev,56011,3.519701,87078851
ev,56011,1.8691090000000001,36825454
ev,56011,3.208195,80497675
ev,56011,3.4261790000000003,NaN
ev,56011,3.157872,122243299
ev,56011,5.211733,181423939
ev,56011,2.406662,20382282
ev,56011,1.539445,NaN
ev,56011,2.383892,15972282
ev,56011,5.9166,NaN
ev,56011,3.0740950000000002,62395680
ev,56011,3.078164,38413150
ev,56011,3.0478940000000003,31185171
ev,56011,3.789649,110103425
ev,56011,2.988071,40974989
ev,56011,1.6399,NaN
ev,56011,3.197803,70273796
ev,56011,2.286416,12233972
ev,56011,3.433487,38340200
ev,56011,2.113307,46466741
ev,56011,8.068785,NaN
ev,56011,1.907358,13149306
ev,56011,3.800491,72782765
ev,56011,2.238429,20997678
ev,56011,4.774053,144238309
ev,56011,1.944268,NaN
ev,56011,2.603503,54725824
ev,56011,3.862492,86521194
ev,56011,2.456149,41809641
ev,56011,6.404139,NaN
ev,56011,2.405709,12310982
ev,56011,1.6097450000000002,NaN
ev,56011,3.335042,41269129
ev,56011,3.02883,80263120
ev,56011,3.4914680000000002,112658796
ev,56011,3.880605,78367695
ev,56011,2.582967,11612082
ev,56011,3.622729,66577513
ev,56011,5.354749,NaN
ev,56011,4.671268,NaN
ev,56011,4.029014,93866739
ev,56011,2.310937,33022343
ev,56011,3.367677,51712649
ev,56011,2.696787,42495149
ev,56011,2.672132,18924348
ev,56011,2.18587,19913194
ev,56011,4.533621,52628062
ev,56011,3.841386,35577194
ev,56011,2.077706,41561038
ev,56011,7.4815380000000005,NaN
ev,56011,3.247081,87223678
ev,56011,2.158401,40327443
ev,56011,2.125018,58832271
ev,56011,2.690082,22082904
ev,56011,2.29966,32030813
ev,56011,1.947917,25615627
ev,56011,1.736329,58452340
ev,56011,2.189322,32108309
ev,56011,2.272987,4540780
ev,56011,3.443729,NaN
ev,56011,3.401221,21787366
ev,56011,2.987247,31738969
ev,56011,2.249375,65231629
ev,56011,7.853650999999999,NaN
ev,56011,2.950398,19486772
ev,56011,4.838436,69461811
ev,56011,3.670787,80388518
ev,56011,4.603022,NaN
ev,56011,4.067737,80159764
ev,56011,3.6264589999999997,169196928
ev,56011,3.7888840000000004,48469996
ev,56011,2.453916,24348407
ev,56011,1.629429,NaN
ev,56011,6.033373,NaN
ev,56011,3.142853,66660995
ev,56011,3.400507,85458832
ev,56011,1.6207699999999998,NaN
ev,56011,3.315133,37132977
ev,56011,2.32849,40794971
ev,56011,5.639927999999999,NaN
ev,56011,3.617096,NaN
ev,56011,3.070846,64529619
ev,56011,3.4557189999999998,120209312
ev,56011,3.551966,50796596
ev,56011,1.890064,NaN
ev,56011,5.364575,NaN
ev,56011,2.2350109999999996,13610247
ev,56011,6.0451619999999995,NaN
ev,56011,2.3113460000000003,44410402
ev,56011,4.049689000000001,NaN
ev,56011,2.679205,22009095
ev,56011,3.435571,76363612
ev,56011,4.182321,108558080
ev,56011,4.750326,143931076
ev,56011,3.542873,NaN
ev,56011,1.7625250000000001,35390932
ev,56011,4.357847,NaN
ev,56011,4.395983,101806946
ev,56011,2.190072,30430769
ev,56011,2.477871,54346064
ev,56011,2.791339,29600772
ev,56011,2.1833349999999996,56977196
ev,56011,4.884662,NaN
ev,56011,4.074666000000001,130235004
ev,56011,3.559554,NaN
ev,56011,6.297832,NaN
ev,56011,4.227373,133721415
ev,56011,3.775739,86175608
ev,56011,4.112125000000001,151300790
ev,56011,2.017966,20711781
ev,56011,3.471908,53542968
ev,56011,1.752195,7291332
ev,56011,5.020746000000001,NaN
ev,56011,2.563021,90429896
ev,56011,3.125483,32644107
ev,56011,3.95327,96621849
ev,56011,1.82387,107240938
ev,56011,2.509799,15925547
ev,56011,5.1229960000000005,53942163
ev,56011,2.511286,19992684
ev,56011,3.352606,49524419
ev,56011,3.9290339999999997,55555908
ev,56011,2.7917889999999996,20879963
ev,56011,5.39304,49379352
ev,56011,3.220246,36981728
ev,56011,2.9524730000000003,NaN
ev,56011,5.8739680000000005,170537637
ev,56011,2.336784,9983627
ev,56011,2.5445279999999997,23713346
ev,56011,5.877872999999999,183074678
ev,56011,3.85225,NaN
ev,56011,3.293335,42003581
ev,56011,2.654503,22166741
ev,56011,2.652854,27879274
ev,56011,2.052559,NaN
ev,56011,3.2451,NaN
ev,56011,2.0532329999999996,57988736
ev,56011,5.436922,NaN
ev,56011,5.800267,NaN
ev,56011,1.6797,6721285
ev,56011,2.865449,59486234
ev,56011,3.059414,83334063
ev,56011,3.349818,NaN
ev,56011,5.056425,NaN
ev,56011,1.693,NaN
ev,56011,2.8062769999999997,37206326
ev,56011,3.284811,55615681
ev,56011,1.994328,38098556
ev,56011,2.171354,13732252
ev,56011,4.262806,116143073
ev,56011,2.43559,20265034
ev,56011,4.641466,NaN
ev,56011,3.637937,81626541
ev,56011,2.083114,19299901
ev,56011,2.599976,69407490
ev,56011,2.164507,39103527
ev,56011,7.693446,NaN
ev,56011,3.606121,122759465
ev,56011,3.8784959999999997,NaN
ev,56011,2.812398,49254019
ev,56011,2.743776,40704647
ev,56011,6.520176,NaN
ev,56011,2.498412,41054413
ev,56011,3.320826,NaN
ev,56011,2.01759,15010104
ev,56011,4.937025,75920266
ev,56011,5.353123,NaN
ev,56011,3.088188,NaN
ev,56011,3.126621,NaN
ev,56011,3.43514,91005234
ev,56011,4.887376,NaN
ev,56011,4.331251,NaN
ev,56011,4.126606,NaN
ev,56011,1.7436070000000001,42195576
ev,56011,5.99533,NaN
ev,56011,3.658495,129736151
ev,56011,1.734079,NaN
ev,56011,6.701199,NaN
ev,56011,3.6618380000000004,71548245
ev,56011,2.4540040000000003,27008383
ev,56011,3.750206,115934646
ev,56011,2.785142,24061643
ev,56011,4.7510319999999995,NaN
ev,56011,7.022107,NaN
ev,56011,4.0539,87848393
ev,56011,3.164978,25523135
ev,56011,6.340311000000001,NaN
ev,56011,4.400251,163500033
ev,56011,3.435822,135201476
ev,56011,3.573083,113151731
ev,56011,2.652208,13367053
ev,56011,4.155888,69768226
ev,56011,3.845278,113272996
ev,56011,3.5826640000000003,69499973
ev,56011,1.817742,NaN
ev,56011,5.22791,NaN
ev,56011,4.1943340000000005,68334576
ev,56011,3.462892,28670576
ev,56011,2.072417,27815795
ev,56011,4.496774,206531357
ev,56011,3.596406,65323116
ev,56011,7.861745,NaN
ev,56011,3.090447,28103533
ev,56011,2.272735,21724753
ev,56011,6.36081,98214755
ev,56011,3.906461,117696342
ev,56011,2.5668800000000003,9393839
ev,56011,3.536684,74439429
ev,56011,3.3008640000000002,NaN
ev,56011,5.14028,46598524
ev,56011,3.3123430000000003,118554200
ev,56011,2.737686,39239184
ev,56011,2.5001849999999997,114273368
ev,56011,2.245381,42835352
ev,56011,4.2571259999999995,NaN
ev,56011,4.091037,101379749
ev,56011,8.066851,NaN
ev,56011,2.658172,38368024
ev,56011,6.445168000000001,NaN
ev,56011,3.432886,59392697
ev,56011,3.4801010000000003,44621658
ev,56011,2.695082,40649212
ev,56011,3.488268,NaN
ev,56011,1.783691,NaN
ev,56011,2.347593,8616766
