algo,time_ms,path_distance
core_ch,30.839427999999998,100133788
core_ch_chpot,13.030668,100133788
core_ch,24.696911,112890148
core_ch_chpot,21.422378,112890148
core_ch,17.659302,21245736
core_ch_chpot,8.572185,21245736
core_ch,25.280144,NaN
core_ch_chpot,38.358399,NaN
core_ch,33.503995,83805183
core_ch_chpot,5.893488,83805183
core_ch,30.613183,NaN
core_ch_chpot,44.264756000000006,NaN
core_ch,26.688162000000002,NaN
core_ch_chpot,39.485172,NaN
core_ch,3.550308,NaN
core_ch_chpot,4.868595,NaN
core_ch,7.584075,9606369
core_ch_chpot,5.024996000000001,9606369
core_ch,27.32631,291315448
core_ch_chpot,22.358043000000002,291315448
core_ch,4.544001,99112942
core_ch_chpot,2.40087,99112942
core_ch,22.738965999999998,95731681
core_ch_chpot,3.8334260000000002,95731681
core_ch,29.131774,98168770
core_ch_chpot,12.333480000000002,98168770
core_ch,1.7880260000000001,6847930
core_ch_chpot,2.1415919999999997,6847930
core_ch,17.178949999999997,21633424
core_ch_chpot,8.300529,21633424
core_ch,22.538005,105656960
core_ch_chpot,8.417190999999999,105656960
core_ch,29.215571999999998,101708022
core_ch_chpot,10.542496,101708022
core_ch,8.441638,28953613
core_ch_chpot,3.064035,28953613
core_ch,27.048731999999998,106704075
core_ch_chpot,9.578105,106704075
core_ch,22.138998,35975323
core_ch_chpot,9.598329,35975323
core_ch,28.314961999999998,252089460
core_ch_chpot,38.093891,252089460
core_ch,15.709689999999998,15910742
core_ch_chpot,4.9029750000000005,15910742
core_ch,13.521882000000002,NaN
core_ch_chpot,21.989013,NaN
core_ch,30.366035,NaN
core_ch_chpot,43.463688,NaN
core_ch,32.135171,92784190
core_ch_chpot,10.177745999999999,92784190
core_ch,25.244952,85725689
core_ch_chpot,5.143154,85725689
core_ch,22.691282,NaN
core_ch_chpot,34.570313,NaN
core_ch,13.512764,NaN
core_ch_chpot,22.940576,NaN
core_ch,31.260518,95312559
core_ch_chpot,10.603854,95312559
