algo,graph_num_nodes,graph_num_edges,num_queue_pushes,num_settled,num_labels_propagated,num_labels_reset,num_nodes_searched,time_ms,path_distance,path_number_nodes,path_number_flagged_nodes,path_number_short_pauses,path_number_long_pauses
astar_bidir_chpot,12547874,29477659,2052,1583,2065,0,1583,2.138368,15939791,1583,0,0,0
astar_bidir_chpot,12547874,29477659,1504,1270,1507,1,1270,2.027276,13559542,1270,0,0,0
astar_bidir_chpot,12547874,29477659,5117,3890,5243,6,3798,6.257656000000001,23092983,1745,6,1,0
astar_bidir_chpot,12547874,29477659,1458,1198,1485,1,1198,1.915788,12895267,1198,0,0,0
astar_bidir_chpot,12547874,29477659,1252,976,1271,1,976,1.5814329999999999,10061063,976,0,0,0
astar_bidir_chpot,12547874,29477659,993,836,1002,3,836,1.617047,8287470,836,0,0,0
astar_bidir_chpot,12547874,29477659,2130,1462,2156,0,1462,2.7903979999999997,12759524,1462,0,0,0
astar_bidir_chpot,12547874,29477659,1238,1060,1243,1,1060,1.899792,13204004,1060,0,0,0
astar_bidir_chpot,12547874,29477659,1,1,0,0,1,0.40623200000000004,NaN,NaN,NaN,NaN,NaN
astar_bidir_chpot,12547874,29477659,708,523,709,0,523,1.1400780000000001,8567020,523,0,0,0
astar_bidir_chpot,12547874,29477659,2199,1594,2210,0,1594,2.199495,14151945,1594,0,0,0
astar_bidir_chpot,12547874,29477659,1092,830,1102,2,830,1.5077479999999999,7907979,830,0,0,0
astar_bidir_chpot,12547874,29477659,1318,1116,1321,0,1116,1.6626150000000002,13455870,1115,0,0,0
astar_bidir_chpot,12547874,29477659,8254,6788,8455,2,5354,9.917612,19224969,1965,1,1,0
astar_bidir_chpot,12547874,29477659,7792,6244,8074,6,5532,9.885266999999999,23432400,1899,2,1,0
astar_bidir_chpot,12547874,29477659,823,570,831,0,570,1.419214,4361255,570,0,0,0
astar_bidir_chpot,12547874,29477659,1669,1373,1687,4,1373,1.8807159999999998,12463016,1367,0,0,0
astar_bidir_chpot,12547874,29477659,1542,1364,1543,0,1364,1.715079,15633462,1364,0,0,0
astar_bidir_chpot,12547874,29477659,3759,3289,3815,1,2437,4.419323,20405845,1534,1,1,0
astar_bidir_chpot,12547874,29477659,1510,1111,1535,7,1111,2.1794599999999997,8844023,1104,0,0,0
astar_bidir_chpot,12547874,29477659,2026,1693,2037,2,1693,2.2259939999999996,15265531,1693,0,0,0
astar_bidir_chpot,12547874,29477659,1248,942,1252,1,942,1.700893,8083379,942,0,0,0
astar_bidir_chpot,12547874,29477659,3846,3332,3951,25,2908,5.242046,24481601,1930,2,1,0
astar_bidir_chpot,12547874,29477659,1922,1463,1939,0,1463,2.189935,12730372,1463,0,0,0
astar_bidir_chpot,12547874,29477659,859,540,873,0,540,1.247162,4658517,540,0,0,0
astar_bidir_chpot,12547874,29477659,1711,1343,1723,1,1343,1.9552699999999998,14349384,1343,0,0,0
astar_bidir_chpot,12547874,29477659,1826,1466,1913,3,1466,2.133135,15594589,1466,0,0,0
astar_bidir_chpot,12547874,29477659,2039,1631,2054,1,1631,2.2201259999999996,15643161,1617,0,0,0
astar_bidir_chpot,12547874,29477659,1,1,0,0,1,0.599312,NaN,NaN,NaN,NaN,NaN
astar_bidir_chpot,12547874,29477659,1448,1093,1461,1,1093,1.694404,11327617,1093,0,0,0
astar_bidir_chpot,12547874,29477659,1405,1217,1410,3,1217,1.958432,14799763,1217,0,0,0
astar_bidir_chpot,12547874,29477659,2481,2004,2513,11,2004,3.0365930000000003,20312789,2004,3,1,0
astar_bidir_chpot,12547874,29477659,7033,6038,7310,4,5343,8.642006,24030579,1784,1,1,0
astar_bidir_chpot,12547874,29477659,1200,1028,1222,10,1028,1.561224,10063778,1028,0,0,0
astar_bidir_chpot,12547874,29477659,1105,909,1107,0,909,1.717853,10815108,909,0,0,0
astar_bidir_chpot,12547874,29477659,1,1,0,0,1,0.5797899999999999,NaN,NaN,NaN,NaN,NaN
astar_bidir_chpot,12547874,29477659,1579,1282,1591,2,1282,1.897815,13836366,1282,0,0,0
astar_bidir_chpot,12547874,29477659,1168,870,1184,3,870,1.488296,7397166,870,0,0,0
astar_bidir_chpot,12547874,29477659,7618,6131,7892,23,4625,8.965344,19898303,1897,7,1,0
astar_bidir_chpot,12547874,29477659,1397,1122,1404,0,1122,1.8182509999999998,12507249,1122,0,0,0
astar_bidir_chpot,12547874,29477659,1753,1486,1770,7,1486,1.934479,13536790,1486,0,0,0
astar_bidir_chpot,12547874,29477659,1374,1002,1392,2,1002,1.795971,8846104,1002,0,0,0
astar_bidir_chpot,12547874,29477659,2273,1724,2297,0,1724,2.238948,14324843,1724,0,0,0
astar_bidir_chpot,12547874,29477659,498,335,499,0,335,1.349661,2464790,335,0,0,0
astar_bidir_chpot,12547874,29477659,994,761,999,0,761,1.5405600000000002,7704065,761,0,0,0
astar_bidir_chpot,12547874,29477659,813,641,814,0,641,1.393239,6644511,641,0,0,0
astar_bidir_chpot,12547874,29477659,8677,6991,8951,4,6205,11.998287,24963021,2056,2,1,0
dijkstra,12547874,29477659,1558,1356,1560,0,1356,22064.042698,13045495,1356,0,0,0
dijkstra,12547874,29477659,3734,3299,4147,5,1703,67105.956679,19072344,1679,5,1,0
dijkstra,12547874,29477659,4064,3549,4173,5,2537,77377.352355,21793860,1718,1,1,0
dijkstra,12547874,29477659,1634,1330,1639,0,1330,32826.076192,14172112,1330,0,0,0
dijkstra,12547874,29477659,1878,1472,1895,1,1472,19416.015721,15559887,1471,0,0,0
dijkstra,12547874,29477659,2310,1647,2339,4,1647,26279.018172,12681756,1647,0,0,0
dijkstra,12547874,29477659,678,562,680,1,562,1136.195549,5323579,562,0,0,0
dijkstra,12547874,29477659,3872,3344,3964,6,2398,58269.067672,21365408,1828,1,1,0
dijkstra,12547874,29477659,1672,1384,1709,7,1384,14314.298641000001,12592234,1384,3,0,0
dijkstra,12547874,29477659,555,461,565,5,461,976.603739,4159528,454,0,0,0
