algo,dijkstra_rank_exponent,graph_num_nodes,graph_num_edges,num_queue_pushes,num_settled,num_labels_propagated,num_labels_reset,num_nodes_searched,time_ms,path_distance,path_number_nodes,path_number_flagged_nodes,path_number_pauses
dijkstra,11,81505729,189837356,118,62,117,0,62,1.9926369999999998,880399,62,0,0
dijkstra,12,81505729,189837356,68,35,68,0,35,3.203429,1118376,35,0,0
dijkstra,13,81505729,189837356,133,70,135,0,70,5.502574,1903308,70,0,0
dijkstra,14,81505729,189837356,203,111,203,0,111,9.965374,3069270,111,0,0
dijkstra,15,81505729,189837356,466,250,473,0,250,18.935108999999997,4107010,250,0,0
dijkstra,16,81505729,189837356,460,241,465,0,241,38.077035,5361919,241,0,0
dijkstra,17,81505729,189837356,559,312,568,0,312,79.771917,6797608,312,0,0
dijkstra,18,81505729,189837356,1183,654,1194,0,654,167.828594,8280347,654,0,0
dijkstra,19,81505729,189837356,1121,634,1145,0,634,350.489424,12483044,634,0,0
dijkstra,20,81505729,189837356,1380810,1383455,1551298,30,1110824,661.575688,NaN,NaN,NaN,NaN
dijkstra,21,81505729,189837356,1378970,1383455,1550947,30,1110824,2131.269878,NaN,NaN,NaN,NaN
dijkstra,22,81505729,189837356,1379274,1383455,1552143,30,1110824,10638.231693,NaN,NaN,NaN,NaN
dijkstra,23,81505729,189837356,1380795,1383455,1552247,30,1110824,20279.753805999997,NaN,NaN,NaN,NaN
dijkstra,24,81505729,189837356,1379171,1383455,1551366,30,1110824,18326.95306,NaN,NaN,NaN,NaN
dijkstra,25,81505729,189837356,1379700,1383455,1551844,30,1110824,18303.310925,NaN,NaN,NaN,NaN
dijkstra,0,81505729,189837356,4,1,3,0,1,0.002355,0,1,0,0
dijkstra,1,81505729,189837356,4,2,3,0,2,0.003846,27900,2,0,0
dijkstra,2,81505729,189837356,7,3,6,0,3,0.10142899999999999,33966,3,0,0
dijkstra,3,81505729,189837356,11,5,10,0,5,0.008386000000000001,39582,5,0,0
dijkstra,4,81505729,189837356,14,8,13,0,8,0.045046,70308,8,0,0
dijkstra,5,81505729,189837356,20,10,19,0,10,0.046624,208062,10,0,0
dijkstra,6,81505729,189837356,29,14,28,0,14,0.043220999999999996,312948,14,0,0
dijkstra,7,81505729,189837356,39,20,38,0,20,0.076341,402228,20,0,0
dijkstra,8,81505729,189837356,40,20,39,0,20,0.137284,476694,20,0,0
dijkstra,9,81505729,189837356,78,40,77,0,40,0.265049,623862,40,0,0
dijkstra,10,81505729,189837356,84,41,83,0,41,0.49570500000000006,765864,41,0,0
dijkstra,11,81505729,189837356,118,62,117,0,62,1.012761,880399,62,0,0
dijkstra,12,81505729,189837356,68,35,68,0,35,2.138549,1118376,35,0,0
dijkstra,13,81505729,189837356,133,70,135,0,70,4.354012,1903308,70,0,0
dijkstra,14,81505729,189837356,203,111,203,0,111,9.011829,3069270,111,0,0
dijkstra,15,81505729,189837356,466,250,473,0,250,18.527942,4107010,250,0,0
dijkstra,16,81505729,189837356,460,241,465,0,241,40.01056,5361919,241,0,0
dijkstra,17,81505729,189837356,559,312,568,0,312,85.568554,6797608,312,0,0
dijkstra,18,81505729,189837356,1183,654,1194,0,654,184.70450799999998,8280347,654,0,0
dijkstra,19,81505729,189837356,1121,634,1145,0,634,395.140359,12483044,634,0,0
dijkstra,20,81505729,189837356,1380810,1383455,1551298,30,1110824,884.856669,NaN,NaN,NaN,NaN
dijkstra,21,81505729,189837356,1378970,1383455,1550947,30,1110824,2828.326089,NaN,NaN,NaN,NaN
dijkstra,22,81505729,189837356,1379274,1383455,1552143,30,1110824,11215.267403,NaN,NaN,NaN,NaN
dijkstra,23,81505729,189837356,1380795,1383455,1552247,30,1110824,37826.27405,NaN,NaN,NaN,NaN
dijkstra,24,81505729,189837356,1379171,1383455,1551366,30,1110824,127941.920537,NaN,NaN,NaN,NaN
dijkstra,25,81505729,189837356,1379700,1383455,1551844,30,1110824,304029.53441699996,NaN,NaN,NaN,NaN
dijkstra,0,81505729,189837356,4,1,3,0,1,0.00317,0,1,0,0
dijkstra,1,81505729,189837356,4,2,3,0,2,0.004286,27900,2,0,0
dijkstra,2,81505729,189837356,7,3,6,0,3,0.005672,33966,3,0,0
dijkstra,3,81505729,189837356,11,5,10,0,5,0.010689,39582,5,0,0
dijkstra,4,81505729,189837356,14,8,13,0,8,0.097676,70308,8,0,0
dijkstra,5,81505729,189837356,20,10,19,0,10,0.025216,208062,10,0,0
dijkstra,6,81505729,189837356,29,14,28,0,14,0.041375,312948,14,0,0
dijkstra,7,81505729,189837356,39,20,38,0,20,0.07687200000000001,402228,20,0,0
dijkstra,8,81505729,189837356,40,20,39,0,20,0.127968,476694,20,0,0
dijkstra,9,81505729,189837356,78,40,77,0,40,0.229734,623862,40,0,0
dijkstra,10,81505729,189837356,84,41,83,0,41,0.43467799999999995,765864,41,0,0
dijkstra,11,81505729,189837356,118,62,117,0,62,0.9048430000000001,880399,62,0,0
dijkstra,12,81505729,189837356,68,35,68,0,35,1.845258,1118376,35,0,0
dijkstra,13,81505729,189837356,133,70,135,0,70,3.815813,1903308,70,0,0
dijkstra,14,81505729,189837356,203,111,203,0,111,7.6600649999999995,3069270,111,0,0
dijkstra,15,81505729,189837356,466,250,473,0,250,16.267066,4107010,250,0,0
dijkstra,16,81505729,189837356,460,241,465,0,241,33.798858,5361919,241,0,0
dijkstra,17,81505729,189837356,559,312,568,0,312,74.92456899999999,6797608,312,0,0
dijkstra,18,81505729,189837356,1183,654,1194,0,654,160.27451000000002,8280347,654,0,0
dijkstra,19,81505729,189837356,1121,634,1145,0,634,333.164093,12483044,634,0,0
dijkstra,20,81505729,189837356,1380810,1383455,1551298,30,1110824,736.31374,NaN,NaN,NaN,NaN
dijkstra,21,81505729,189837356,1378970,1383455,1550947,30,1110824,2067.585176,NaN,NaN,NaN,NaN
dijkstra,22,81505729,189837356,1379274,1383455,1552143,30,1110824,6500.413984,NaN,NaN,NaN,NaN
dijkstra,23,81505729,189837356,1380795,1383455,1552247,30,1110824,22432.335138,NaN,NaN,NaN,NaN
dijkstra,24,81505729,189837356,1379171,1383455,1551366,30,1110824,78346.14643400001,NaN,NaN,NaN,NaN
dijkstra,25,81505729,189837356,1379700,1383455,1551844,30,1110824,398260.848066,NaN,NaN,NaN,NaN
dijkstra,0,81505729,189837356,4,1,3,0,1,0.003404,0,1,0,0
dijkstra,1,81505729,189837356,4,2,3,0,2,0.005476,27900,2,0,0
dijkstra,2,81505729,189837356,7,3,6,0,3,0.009262999999999999,33966,3,0,0
dijkstra,3,81505729,189837356,11,5,10,0,5,0.012476000000000001,39582,5,0,0
dijkstra,4,81505729,189837356,14,8,13,0,8,0.094474,70308,8,0,0
dijkstra,5,81505729,189837356,20,10,19,0,10,0.036364,208062,10,0,0
dijkstra,6,81505729,189837356,29,14,28,0,14,0.062105,312948,14,0,0
dijkstra,7,81505729,189837356,39,20,38,0,20,0.085867,402228,20,0,0
dijkstra,8,81505729,189837356,40,20,39,0,20,0.14622,476694,20,0,0
dijkstra,9,81505729,189837356,78,40,77,0,40,0.287317,623862,40,0,0
dijkstra,10,81505729,189837356,84,41,83,0,41,0.5420670000000001,765864,41,0,0
dijkstra,11,81505729,189837356,118,62,117,0,62,1.065109,880399,62,0,0
dijkstra,12,81505729,189837356,68,35,68,0,35,2.106942,1118376,35,0,0
dijkstra,13,81505729,189837356,133,70,135,0,70,4.275167,1903308,70,0,0
dijkstra,14,81505729,189837356,203,111,203,0,111,8.793952,3069270,111,0,0
dijkstra,15,81505729,189837356,466,250,473,0,250,18.049835,4107010,250,0,0
dijkstra,16,81505729,189837356,460,241,465,0,241,38.320361,5361919,241,0,0
dijkstra,17,81505729,189837356,559,312,568,0,312,82.982024,6797608,312,0,0
dijkstra,18,81505729,189837356,1183,654,1194,0,654,174.27498799999998,8280347,654,0,0
dijkstra,19,81505729,189837356,1121,634,1145,0,634,386.629031,12483044,634,0,0
dijkstra,20,81505729,189837356,1380810,1383455,1551298,30,1110824,924.351314,NaN,NaN,NaN,NaN
dijkstra,21,81505729,189837356,1378970,1383455,1550947,30,1110824,3011.685708,NaN,NaN,NaN,NaN
dijkstra,22,81505729,189837356,1379274,1383455,1552143,30,1110824,8777.151628,NaN,NaN,NaN,NaN
dijkstra,23,81505729,189837356,1380795,1383455,1552247,30,1110824,38840.465424,NaN,NaN,NaN,NaN
dijkstra,24,81505729,189837356,1379171,1383455,1551366,30,1110824,77577.706596,NaN,NaN,NaN,NaN
dijkstra,25,81505729,189837356,1379700,1383455,1551844,30,1110824,220220.68009399998,NaN,NaN,NaN,NaN
dijkstra,0,81505729,189837356,4,1,3,0,1,0.003525,0,1,0,0
dijkstra,1,81505729,189837356,4,2,3,0,2,0.004168,27900,2,0,0
dijkstra,2,81505729,189837356,7,3,6,0,3,0.004409,33966,3,0,0
dijkstra,3,81505729,189837356,11,5,10,0,5,0.012438,39582,5,0,0
dijkstra,4,81505729,189837356,14,8,13,0,8,0.087981,70308,8,0,0
dijkstra,5,81505729,189837356,20,10,19,0,10,0.029803,208062,10,0,0
dijkstra,6,81505729,189837356,29,14,28,0,14,0.050059000000000006,312948,14,0,0
dijkstra,7,81505729,189837356,39,20,38,0,20,0.08112,402228,20,0,0
dijkstra,8,81505729,189837356,40,20,39,0,20,0.141844,476694,20,0,0
dijkstra,9,81505729,189837356,78,40,77,0,40,0.260454,623862,40,0,0
dijkstra,10,81505729,189837356,84,41,83,0,41,0.461082,765864,41,0,0
dijkstra,11,81505729,189837356,118,62,117,0,62,0.964244,880399,62,0,0
dijkstra,12,81505729,189837356,68,35,68,0,35,1.939076,1118376,35,0,0
dijkstra,13,81505729,189837356,133,70,135,0,70,3.783404,1903308,70,0,0
dijkstra,14,81505729,189837356,203,111,203,0,111,7.659403999999999,3069270,111,0,0
dijkstra,15,81505729,189837356,466,250,473,0,250,16.378878999999998,4107010,250,0,0
dijkstra,16,81505729,189837356,460,241,465,0,241,36.012477000000004,5361919,241,0,0
dijkstra,17,81505729,189837356,559,312,568,0,312,75.84543000000001,6797608,312,0,0
dijkstra,18,81505729,189837356,1183,654,1194,0,654,169.25031900000002,8280347,654,0,0
dijkstra,19,81505729,189837356,1121,634,1145,0,634,419.39346700000004,12483044,634,0,0
dijkstra,20,81505729,189837356,1380810,1383455,1551298,30,1110824,1226.461789,NaN,NaN,NaN,NaN
dijkstra,21,81505729,189837356,1378970,1383455,1550947,30,1110824,3311.3633959999997,NaN,NaN,NaN,NaN
dijkstra,22,81505729,189837356,1379274,1383455,1552143,30,1110824,10171.601826,NaN,NaN,NaN,NaN
dijkstra,23,81505729,189837356,1380795,1383455,1552247,30,1110824,33519.848462,NaN,NaN,NaN,NaN
dijkstra,24,81505729,189837356,1379171,1383455,1551366,30,1110824,124322.145098,NaN,NaN,NaN,NaN
dijkstra,25,81505729,189837356,1379700,1383455,1551844,30,1110824,361618.983978,NaN,NaN,NaN,NaN
dijkstra,0,81505729,189837356,4,1,3,0,1,0.002418,0,1,0,0
dijkstra,1,81505729,189837356,4,2,3,0,2,0.003715,27900,2,0,0
dijkstra,2,81505729,189837356,7,3,6,0,3,0.005045,33966,3,0,0
dijkstra,3,81505729,189837356,11,5,10,0,5,0.009840000000000002,39582,5,0,0
dijkstra,4,81505729,189837356,14,8,13,0,8,0.09013099999999999,70308,8,0,0
dijkstra,5,81505729,189837356,20,10,19,0,10,0.018476,208062,10,0,0
dijkstra,6,81505729,189837356,29,14,28,0,14,0.055522,312948,14,0,0
dijkstra,7,81505729,189837356,39,20,38,0,20,0.066717,402228,20,0,0
dijkstra,8,81505729,189837356,40,20,39,0,20,0.117163,476694,20,0,0
dijkstra,9,81505729,189837356,78,40,77,0,40,0.24027900000000002,623862,40,0,0
dijkstra,10,81505729,189837356,84,41,83,0,41,0.433467,765864,41,0,0
dijkstra,11,81505729,189837356,118,62,117,0,62,0.890632,880399,62,0,0
dijkstra,12,81505729,189837356,68,35,68,0,35,1.85341,1118376,35,0,0
dijkstra,13,81505729,189837356,133,70,135,0,70,3.9079630000000005,1903308,70,0,0
dijkstra,14,81505729,189837356,203,111,203,0,111,7.845388,3069270,111,0,0
dijkstra,15,81505729,189837356,466,250,473,0,250,16.32349,4107010,250,0,0
dijkstra,16,81505729,189837356,460,241,465,0,241,34.90027,5361919,241,0,0
dijkstra,17,81505729,189837356,559,312,568,0,312,73.202083,6797608,312,0,0
dijkstra,18,81505729,189837356,1183,654,1194,0,654,156.74607500000002,8280347,654,0,0
dijkstra,19,81505729,189837356,1121,634,1145,0,634,370.95580299999995,12483044,634,0,0
dijkstra,20,81505729,189837356,1380810,1383455,1551298,30,1110824,1613.069704,NaN,NaN,NaN,NaN
dijkstra,21,81505729,189837356,1378970,1383455,1550947,30,1110824,6424.828928,NaN,NaN,NaN,NaN
dijkstra,22,81505729,189837356,1379274,1383455,1552143,30,1110824,20803.22928,NaN,NaN,NaN,NaN
dijkstra,23,81505729,189837356,1380795,1383455,1552247,30,1110824,41722.836521,NaN,NaN,NaN,NaN
dijkstra,24,81505729,189837356,1379171,1383455,1551366,30,1110824,131154.387368,NaN,NaN,NaN,NaN
dijkstra,25,81505729,189837356,1379700,1383455,1551844,30,1110824,352572.137842,NaN,NaN,NaN,NaN
dijkstra,0,81505729,189837356,4,1,3,0,1,0.0031980000000000003,0,1,0,0
dijkstra,1,81505729,189837356,4,2,3,0,2,0.003588,27900,2,0,0
dijkstra,2,81505729,189837356,7,3,6,0,3,0.005536999999999999,33966,3,0,0
dijkstra,3,81505729,189837356,11,5,10,0,5,0.009429,39582,5,0,0
dijkstra,4,81505729,189837356,14,8,13,0,8,0.087444,70308,8,0,0
dijkstra,5,81505729,189837356,20,10,19,0,10,0.034381999999999996,208062,10,0,0
dijkstra,6,81505729,189837356,29,14,28,0,14,0.04149,312948,14,0,0
dijkstra,7,81505729,189837356,39,20,38,0,20,0.071914,402228,20,0,0
dijkstra,8,81505729,189837356,40,20,39,0,20,0.123736,476694,20,0,0
dijkstra,9,81505729,189837356,78,40,77,0,40,0.228058,623862,40,0,0
dijkstra,10,81505729,189837356,84,41,83,0,41,0.452424,765864,41,0,0
dijkstra,11,81505729,189837356,118,62,117,0,62,0.968866,880399,62,0,0
dijkstra,12,81505729,189837356,68,35,68,0,35,1.9672859999999999,1118376,35,0,0
dijkstra,13,81505729,189837356,133,70,135,0,70,4.1127,1903308,70,0,0
dijkstra,14,81505729,189837356,203,111,203,0,111,8.249532,3069270,111,0,0
dijkstra,15,81505729,189837356,466,250,473,0,250,16.405618,4107010,250,0,0
dijkstra,16,81505729,189837356,460,241,465,0,241,33.578479,5361919,241,0,0
dijkstra,17,81505729,189837356,559,312,568,0,312,70.02261299999999,6797608,312,0,0
dijkstra,18,81505729,189837356,1183,654,1194,0,654,146.22689599999998,8280347,654,0,0
dijkstra,19,81505729,189837356,1121,634,1145,0,634,277.23296200000004,12483044,634,0,0
dijkstra,20,81505729,189837356,1380810,1383455,1551298,30,1110824,306.598532,NaN,NaN,NaN,NaN
dijkstra,21,81505729,189837356,1378970,1383455,1550947,30,1110824,306.94660400000004,NaN,NaN,NaN,NaN
dijkstra,22,81505729,189837356,1379274,1383455,1552143,30,1110824,307.001162,NaN,NaN,NaN,NaN
dijkstra,23,81505729,189837356,1380795,1383455,1552247,30,1110824,308.204761,NaN,NaN,NaN,NaN
dijkstra,24,81505729,189837356,1379171,1383455,1551366,30,1110824,306.981243,NaN,NaN,NaN,NaN
dijkstra,25,81505729,189837356,1379700,1383455,1551844,30,1110824,306.96083000000004,NaN,NaN,NaN,NaN
core_ch,0,81505729,189837356,4,1,3,0,1,1.395341,0,1,0,0
core_ch_chpot,0,81505729,189837356,4,1,3,0,1,2.026319,0,1,0,0
core_ch,1,81505729,189837356,4,2,3,0,2,1.388452,27900,2,0,0
core_ch_chpot,1,81505729,189837356,4,2,3,0,2,1.938656,27900,2,0,0
core_ch,2,81505729,189837356,7,3,6,0,3,1.3909,33966,3,0,0
core_ch_chpot,2,81505729,189837356,7,3,6,0,3,1.933404,33966,3,0,0
core_ch,3,81505729,189837356,11,5,10,0,5,1.384226,39582,5,0,0
core_ch_chpot,3,81505729,189837356,11,5,10,0,5,1.9295499999999999,39582,5,0,0
core_ch,4,81505729,189837356,14,8,13,0,8,1.3912950000000002,70308,8,0,0
core_ch_chpot,4,81505729,189837356,14,8,13,0,8,1.925002,70308,8,0,0
core_ch,5,81505729,189837356,20,10,19,0,10,1.399285,208062,10,0,0
core_ch_chpot,5,81505729,189837356,20,10,19,0,10,1.934021,208062,10,0,0
core_ch,6,81505729,189837356,29,14,28,0,14,1.407291,312948,14,0,0
core_ch_chpot,6,81505729,189837356,29,14,28,0,14,1.94848,312948,14,0,0
core_ch,7,81505729,189837356,39,20,38,0,20,1.404804,402228,20,0,0
core_ch_chpot,7,81505729,189837356,39,20,38,0,20,1.951906,402228,20,0,0
core_ch,8,81505729,189837356,40,20,39,0,20,1.402828,476694,20,0,0
core_ch_chpot,8,81505729,189837356,40,20,39,0,20,1.948465,476694,20,0,0
core_ch,9,81505729,189837356,78,40,77,0,40,1.404572,623862,40,0,0
core_ch_chpot,9,81505729,189837356,78,40,77,0,40,1.952707,623862,40,0,0
core_ch,10,81505729,189837356,84,41,83,0,41,1.4105789999999998,765864,41,0,0
core_ch_chpot,10,81505729,189837356,84,41,83,0,41,1.9396019999999998,765864,41,0,0
core_ch,11,81505729,189837356,118,62,117,0,62,1.4162919999999999,880399,62,0,0
core_ch_chpot,11,81505729,189837356,118,62,117,0,62,1.9341329999999999,880399,62,0,0
core_ch,12,81505729,189837356,68,35,68,0,35,1.399092,1118376,35,0,0
core_ch_chpot,12,81505729,189837356,68,35,68,0,35,1.937982,1118376,35,0,0
core_ch,13,81505729,189837356,133,70,135,0,70,1.433791,1903308,70,0,0
core_ch_chpot,13,81505729,189837356,133,70,135,0,70,1.961034,1903308,70,0,0
core_ch,14,81505729,189837356,203,111,203,0,111,1.446006,3069270,111,0,0
core_ch_chpot,14,81505729,189837356,203,111,203,0,111,1.959005,3069270,111,0,0
core_ch,15,81505729,189837356,466,250,473,0,250,1.464613,4107010,250,0,0
core_ch_chpot,15,81505729,189837356,466,250,473,0,250,1.939654,4107010,250,0,0
core_ch,16,81505729,189837356,460,241,465,0,241,1.4987030000000001,5361919,241,0,0
core_ch_chpot,16,81505729,189837356,460,241,465,0,241,1.9633469999999997,5361919,241,0,0
core_ch,17,81505729,189837356,559,312,568,0,312,1.533036,6797608,312,0,0
core_ch_chpot,17,81505729,189837356,559,312,568,0,312,1.9755340000000001,6797608,312,0,0
core_ch,18,81505729,189837356,1183,654,1194,0,654,1.622903,8280347,654,0,0
core_ch_chpot,18,81505729,189837356,1183,654,1194,0,654,1.930677,8280347,654,0,0
core_ch,19,81505729,189837356,1121,634,1145,0,634,1.666493,12483044,634,0,0
core_ch_chpot,19,81505729,189837356,1121,634,1145,0,634,1.981059,12483044,634,0,0
core_ch,20,81505729,189837356,1380810,1383455,1551298,30,1110824,2.4272,NaN,NaN,NaN,NaN
core_ch_chpot,20,81505729,189837356,1380810,1383455,1551298,30,1110824,2.4047690000000004,NaN,NaN,NaN,NaN
core_ch,21,81505729,189837356,1378970,1383455,1550947,30,1110824,290.038594,NaN,NaN,NaN,NaN
core_ch_chpot,21,81505729,189837356,1378970,1383455,1550947,30,1110824,353.664413,NaN,NaN,NaN,NaN
core_ch,22,81505729,189837356,1379274,1383455,1552143,30,1110824,311.14487,NaN,NaN,NaN,NaN
core_ch_chpot,22,81505729,189837356,1379274,1383455,1552143,30,1110824,372.499586,NaN,NaN,NaN,NaN
core_ch,23,81505729,189837356,1380795,1383455,1552247,30,1110824,360.217528,NaN,NaN,NaN,NaN
core_ch_chpot,23,81505729,189837356,1380795,1383455,1552247,30,1110824,414.242509,NaN,NaN,NaN,NaN
core_ch,24,81505729,189837356,1379171,1383455,1551366,30,1110824,321.61478700000004,NaN,NaN,NaN,NaN
core_ch_chpot,24,81505729,189837356,1379171,1383455,1551366,30,1110824,377.578758,NaN,NaN,NaN,NaN
core_ch,25,81505729,189837356,1379700,1383455,1551844,30,1110824,329.209558,NaN,NaN,NaN,NaN
core_ch_chpot,25,81505729,189837356,1379700,1383455,1551844,30,1110824,380.368585,NaN,NaN,NaN,NaN
core_ch,0,81505729,189837356,4,1,3,0,1,1.396579,0,1,0,0
core_ch_chpot,0,81505729,189837356,4,1,3,0,1,1.87558,0,1,0,0
core_ch,1,81505729,189837356,4,2,3,0,2,1.388476,27900,2,0,0
core_ch_chpot,1,81505729,189837356,4,2,3,0,2,1.820207,27900,2,0,0
core_ch,2,81505729,189837356,7,3,6,0,3,1.363129,33966,3,0,0
core_ch_chpot,2,81505729,189837356,7,3,6,0,3,1.821631,33966,3,0,0
core_ch,3,81505729,189837356,11,5,10,0,5,1.386572,39582,5,0,0
core_ch_chpot,3,81505729,189837356,11,5,10,0,5,1.826407,39582,5,0,0
core_ch,4,81505729,189837356,14,8,13,0,8,1.374524,70308,8,0,0
core_ch_chpot,4,81505729,189837356,14,8,13,0,8,1.807882,70308,8,0,0
core_ch,5,81505729,189837356,20,10,19,0,10,1.391941,208062,10,0,0
core_ch_chpot,5,81505729,189837356,20,10,19,0,10,1.8265550000000002,208062,10,0,0
core_ch,6,81505729,189837356,29,14,28,0,14,1.387085,312948,14,0,0
core_ch_chpot,6,81505729,189837356,29,14,28,0,14,1.824841,312948,14,0,0
core_ch,7,81505729,189837356,39,20,38,0,20,1.387728,402228,20,0,0
core_ch_chpot,7,81505729,189837356,39,20,38,0,20,1.8374400000000002,402228,20,0,0
core_ch,8,81505729,189837356,40,20,39,0,20,1.4076099999999998,476694,20,0,0
core_ch_chpot,8,81505729,189837356,40,20,39,0,20,1.948504,476694,20,0,0
core_ch,9,81505729,189837356,78,40,77,0,40,1.418602,623862,40,0,0
core_ch_chpot,9,81505729,189837356,78,40,77,0,40,1.931316,623862,40,0,0
core_ch,10,81505729,189837356,84,41,83,0,41,1.42535,765864,41,0,0
core_ch_chpot,10,81505729,189837356,84,41,83,0,41,1.915551,765864,41,0,0
core_ch,11,81505729,189837356,118,62,117,0,62,1.447627,880399,62,0,0
core_ch_chpot,11,81505729,189837356,118,62,117,0,62,1.9534980000000002,880399,62,0,0
core_ch,12,81505729,189837356,68,35,68,0,35,1.43671,1118376,35,0,0
core_ch_chpot,12,81505729,189837356,68,35,68,0,35,1.9638929999999999,1118376,35,0,0
core_ch,13,81505729,189837356,133,70,135,0,70,1.4669780000000001,1903308,70,0,0
core_ch_chpot,13,81505729,189837356,133,70,135,0,70,1.957792,1903308,70,0,0
core_ch,14,81505729,189837356,203,111,203,0,111,1.4848459999999999,3069270,111,0,0
core_ch_chpot,14,81505729,189837356,203,111,203,0,111,1.954299,3069270,111,0,0
core_ch,15,81505729,189837356,466,250,473,0,250,1.521524,4107010,250,0,0
core_ch_chpot,15,81505729,189837356,466,250,473,0,250,1.941241,4107010,250,0,0
core_ch,16,81505729,189837356,460,241,465,0,241,1.523756,5361919,241,0,0
core_ch_chpot,16,81505729,189837356,460,241,465,0,241,2.015619,5361919,241,0,0
core_ch,17,81505729,189837356,559,312,568,0,312,1.692766,6797608,312,0,0
core_ch_chpot,17,81505729,189837356,559,312,568,0,312,2.0639730000000003,6797608,312,0,0
core_ch,18,81505729,189837356,1183,654,1194,0,654,1.716475,8280347,654,0,0
core_ch_chpot,18,81505729,189837356,1183,654,1194,0,654,1.9209990000000001,8280347,654,0,0
core_ch,19,81505729,189837356,1121,634,1145,0,634,1.787947,12483044,634,0,0
core_ch_chpot,19,81505729,189837356,1121,634,1145,0,634,2.0415550000000002,12483044,634,0,0
core_ch,20,81505729,189837356,1380810,1383455,1551298,30,1110824,2.218163,NaN,NaN,NaN,NaN
core_ch_chpot,20,81505729,189837356,1380810,1383455,1551298,30,1110824,2.178834,NaN,NaN,NaN,NaN
core_ch,21,81505729,189837356,1378970,1383455,1550947,30,1110824,3.2749110000000003,NaN,NaN,NaN,NaN
core_ch_chpot,21,81505729,189837356,1378970,1383455,1550947,30,1110824,2.030194,NaN,NaN,NaN,NaN
core_ch,22,81505729,189837356,1379274,1383455,1552143,30,1110824,8.517598,NaN,NaN,NaN,NaN
core_ch_chpot,22,81505729,189837356,1379274,1383455,1552143,30,1110824,2.573106,NaN,NaN,NaN,NaN
core_ch,23,81505729,189837356,1380795,1383455,1552247,30,1110824,371.16686300000003,NaN,NaN,NaN,NaN
core_ch_chpot,23,81505729,189837356,1380795,1383455,1552247,30,1110824,432.635871,NaN,NaN,NaN,NaN
core_ch,24,81505729,189837356,1379171,1383455,1551366,30,1110824,387.099202,NaN,NaN,NaN,NaN
core_ch_chpot,24,81505729,189837356,1379171,1383455,1551366,30,1110824,443.802929,NaN,NaN,NaN,NaN
core_ch,25,81505729,189837356,1379700,1383455,1551844,30,1110824,375.358109,NaN,NaN,NaN,NaN
core_ch_chpot,25,81505729,189837356,1379700,1383455,1551844,30,1110824,433.76917999999995,NaN,NaN,NaN,NaN
core_ch,0,81505729,189837356,4,1,3,0,1,1.402875,0,1,0,0
core_ch_chpot,0,81505729,189837356,4,1,3,0,1,1.5759050000000001,0,1,0,0
core_ch,1,81505729,189837356,4,2,3,0,2,1.387573,27900,2,0,0
core_ch_chpot,1,81505729,189837356,4,2,3,0,2,1.5534080000000001,27900,2,0,0
core_ch,2,81505729,189837356,7,3,6,0,3,1.373338,33966,3,0,0
core_ch_chpot,2,81505729,189837356,7,3,6,0,3,1.546336,33966,3,0,0
core_ch,3,81505729,189837356,11,5,10,0,5,1.397203,39582,5,0,0
core_ch_chpot,3,81505729,189837356,11,5,10,0,5,1.556055,39582,5,0,0
core_ch,4,81505729,189837356,14,8,13,0,8,1.4142810000000001,70308,8,0,0
core_ch_chpot,4,81505729,189837356,14,8,13,0,8,1.5506929999999999,70308,8,0,0
core_ch,5,81505729,189837356,20,10,19,0,10,1.424578,208062,10,0,0
core_ch_chpot,5,81505729,189837356,20,10,19,0,10,1.560635,208062,10,0,0
core_ch,6,81505729,189837356,29,14,28,0,14,1.397015,312948,14,0,0
core_ch_chpot,6,81505729,189837356,29,14,28,0,14,1.5485119999999999,312948,14,0,0
core_ch,7,81505729,189837356,39,20,38,0,20,1.4195060000000002,402228,20,0,0
core_ch_chpot,7,81505729,189837356,39,20,38,0,20,1.563617,402228,20,0,0
core_ch,8,81505729,189837356,40,20,39,0,20,1.436564,476694,20,0,0
core_ch_chpot,8,81505729,189837356,40,20,39,0,20,1.562775,476694,20,0,0
core_ch,9,81505729,189837356,78,40,77,0,40,1.4396369999999998,623862,40,0,0
core_ch_chpot,9,81505729,189837356,78,40,77,0,40,1.550789,623862,40,0,0
core_ch,10,81505729,189837356,84,41,83,0,41,1.420343,765864,41,0,0
core_ch_chpot,10,81505729,189837356,84,41,83,0,41,1.559858,765864,41,0,0
core_ch,11,81505729,189837356,118,62,117,0,62,1.447605,880399,62,0,0
core_ch_chpot,11,81505729,189837356,118,62,117,0,62,1.564324,880399,62,0,0
core_ch,12,81505729,189837356,68,35,68,0,35,1.454404,1118376,35,0,0
core_ch_chpot,12,81505729,189837356,68,35,68,0,35,1.581371,1118376,35,0,0
core_ch,13,81505729,189837356,133,70,135,0,70,1.477078,1903308,70,0,0
core_ch_chpot,13,81505729,189837356,133,70,135,0,70,1.590871,1903308,70,0,0
core_ch,14,81505729,189837356,203,111,203,0,111,1.442783,3069270,111,0,0
core_ch_chpot,14,81505729,189837356,203,111,203,0,111,1.579206,3069270,111,0,0
core_ch,15,81505729,189837356,466,250,473,0,250,1.479141,4107010,250,0,0
core_ch_chpot,15,81505729,189837356,466,250,473,0,250,1.5856990000000002,4107010,250,0,0
core_ch,16,81505729,189837356,460,241,465,0,241,1.523242,5361919,241,0,0
